,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
19,19,0.925980799401465,0.005011729926562493,1.9503052615101493,0.5170099176833437,0.045712870021691235,0.21637715671366034,3.79
18,18,1.0380989787021226,0.005639067922367705,1.6324518266081571,0.6978627700521838,0.048612978187957206,0.2109753572276392,3.858
36,36,0.8592067282708142,0.006077584080825033,2.0785438086348855,0.6133339367199785,0.0483304570254678,0.23030061803556298,3.913
27,27,0.7509556706357573,0.004793612590494447,2.1185148973530725,0.6111168575086543,0.030062528745234605,0.2144085047668831,3.921
0,0,1.0186686721764076,0.0054732175742044815,2.0469449599625156,0.5561850378373348,0.03696083986047905,0.21891391876782734,3.922
3,3,0.9801834758288088,0.005548439503543801,1.8117211567982665,0.8496736879710362,0.03948574833562059,0.21039005207738076,3.924
29,29,0.8565899991632567,0.0037675401966758026,2.1902601561092885,0.7225404288161422,0.035264924902854634,0.22177074793750828,3.949
31,31,0.9507794716230809,0.006013765897530709,1.622169452038533,0.513168997317381,0.04084174541502561,0.21273414968454082,3.97
40,40,0.9929808899971808,0.005683333656184468,2.163215106010511,0.6318550715102333,0.03837594675311698,0.22802928413877957,3.987
1,1,0.9068927870860929,0.0048598706232563784,1.7730768353424862,0.5722056861938992,0.04360307866881568,0.22200130344249763,3.992
15,15,0.879488363984358,0.004211095877560904,1.7555431454084998,0.7717320528929228,0.047599899919010175,0.22514670265989473,4.038
48,48,0.770955628473636,0.00407320670311559,1.6576877477039633,0.8232687646614302,0.031217225590882813,0.20460958173573096,4.047
35,35,0.8697591989526275,0.0039286147176563,1.8554827532763847,0.6716028383392192,0.04355130957978544,0.2336879505999836,4.131
21,21,0.8055781736749705,0.005834201607391452,2.148996165330246,0.8196281568670576,0.03374749893937042,0.23707009358976583,4.207
12,12,0.8209727250561918,0.005235193389814692,1.9442521526101229,0.6588281750481579,0.03078334865626154,0.23150210687261455,4.24
38,38,0.9978205018272099,0.006194536249750254,1.8993089988446377,0.7202223926218297,0.03259015061650834,0.23784293649751248,4.343
