,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
69,69,0.46797476798052295,0.0009645885529433459,1.2750079345216845,0.7252282411300959,0.009081394178338644,0.16278711685613653,2.211
80,80,0.4422783393865071,0.001037534162945824,1.257945238488517,0.6573815824978317,0.009428682978353371,0.16433021417766067,2.212
38,38,0.43899344678079555,0.0012031037970078701,1.242380601439598,0.6054954502878114,0.009763346221544126,0.16832913138160302,2.287
49,49,0.4742125599235381,0.001234729726584821,1.2511890722573797,0.6332930956132101,0.009299217565516488,0.16692354870715195,2.301
73,73,0.39188544532942915,0.001031068759736035,1.2059171895562864,0.6455152907346184,0.009714802057524067,0.16540683184865784,2.313
44,44,0.3935659478545297,0.0010510655759265828,1.1959488480484832,0.612064262529663,0.009328521974520804,0.16564004240900904,2.32
81,81,0.42440695001370055,0.0010983293875108226,1.185628369351372,0.7101144726736788,0.009619306426231754,0.16886170565532163,2.424
29,29,0.4560166936227781,0.0010925449583595221,1.2186067051191496,0.5809121659966485,0.00966624087827264,0.17405703120624608,2.446
78,78,0.4264233918443231,0.001061571481333166,1.2703304588734867,0.7625813086180611,0.009306563731035822,0.17519760779929466,2.453
31,31,0.48657187222172416,0.001258084210623695,1.210464581349323,0.6717986277048295,0.009419051711158335,0.1701175354704386,2.461
84,84,0.43993453647651914,0.001012114331837191,1.1682099568546036,0.7179671012161202,0.009611169004549402,0.1696150066831804,2.474
25,25,0.506831708205726,0.001100738973199439,1.1152436731450917,0.7086768124243725,0.00913973979642428,0.1632221025933279,2.51
19,19,0.5025309183292572,0.0009516138211574611,1.0928061101059015,0.6287274614382728,0.009371975629858365,0.1639152751549794,2.518
34,34,0.4761065871814489,0.0012537926090606625,1.1764273702418717,0.7779386631423633,0.009162222535737799,0.17131309410856096,2.564
88,88,0.509938175057438,0.001217072342948828,1.236581628089178,0.5891334340101494,0.008981612486204034,0.17593238697986363,2.577
4,4,0.4669513781941131,0.001046997262625239,1.1598488026902491,0.7417970863585525,0.00953357291896025,0.17270461902957573,2.586
98,98,0.45663863148610717,0.0010675377543239645,1.1221630798057998,0.7396177230552213,0.009658219710788455,0.1711884610593446,2.6
33,33,0.5210372535746197,0.0011875754969261345,1.1393537555278643,0.7546683195964012,0.009193738992430355,0.16750008595124083,2.613
77,77,0.5047329609355996,0.001002373058999659,1.2899065486109285,0.6081734714751776,0.009454282916935461,0.1828886040206092,2.636
64,64,0.3949020121124749,0.0011414562605327448,1.1699581381209434,0.6479337360802395,0.00934382712903305,0.1797807808634329,2.639
26,26,0.4247111708848579,0.001181134960760062,1.1079224067647766,0.6203318754307715,0.008990935647194486,0.17724569283849803,2.687
93,93,0.5201168239534397,0.0010220749177983638,1.1551654875853195,0.7355620373086148,0.009239818131169716,0.17318631416833227,2.703
8,8,0.43548525710726566,0.0010899903654386475,1.2215156470178188,0.6437619533417704,0.008932806815333684,0.18720872537877517,2.719
6,6,0.49016205476324937,0.0009558230272174848,1.0323170623656865,0.6672905014133174,0.009850132153723172,0.16937990288913332,2.724
75,75,0.48034867462850167,0.0010166492619570848,1.2542795538339229,0.5986692824370704,0.009841719823183347,0.188909153564122,2.738
95,95,0.5159397887977484,0.0010561220093882413,1.0198311405188096,0.6973723389895965,0.009801861513510108,0.16661979756506273,2.743
40,40,0.4483069305868732,0.0011285417489853922,1.2152089464998193,0.6695795250169181,0.009342759891152377,0.18734707853877988,2.748
52,52,0.46968069557313824,0.0009854873956622635,1.101477212019669,0.749391800832099,0.009293633276702991,0.17556362327702862,2.748
21,21,0.458950417750289,0.0011080346545483551,1.0654954874453855,0.7337428206212149,0.009767639888743943,0.17449396981549897,2.76
86,86,0.4856724718516132,0.0009920552307398165,1.1366258536459481,0.723107768590955,0.009690312680681018,0.17867956498636361,2.761
76,76,0.45049279107417045,0.0010865370032676147,1.155952114003163,0.6994408916517926,0.00952889941278217,0.1841047809416902,2.784
59,59,0.44453828602048495,0.0009586693526764484,1.0284340708203377,0.7773361648172796,0.0093565627550745,0.17226844320008805,2.796
30,30,0.4335096622888689,0.0010823812150463931,1.0843400618369041,0.6662880892350673,0.0095753973354281,0.18066432801386892,2.807
18,18,0.4057789689034269,0.0009687700200080032,1.1305416833658957,0.7714365395476956,0.009724201782973198,0.18332865575393711,2.81
89,89,0.47059170535624956,0.0009901416853006478,1.2339599308940645,0.7700731413319957,0.009831920955957415,0.1892334973409605,2.815
85,85,0.39633078484872203,0.0010205165060870021,1.2672619058867332,0.5872681310714088,0.009554864905385796,0.20031965693975243,2.83
5,5,0.42842720826368774,0.0010006997999527404,1.0459276484838347,0.7815758079739314,0.009853640970980359,0.1764847556036369,2.834
42,42,0.4649926783265874,0.0011478299095221656,1.2776419100768512,0.5909723352331142,0.008996566686115225,0.19659107068709317,2.838
17,17,0.5170571670328699,0.0012391496193661028,1.2475785833791613,0.6561871457019106,0.009675743971469405,0.18841790239405257,2.842
68,68,0.41317018789072607,0.0011599520595033774,1.0962777907939947,0.6270536524326904,0.009285145088437556,0.18506522323119395,2.849
87,87,0.42008683474881736,0.0012076971268656475,1.0368491139210914,0.7372821741686663,0.009640947938493823,0.17860272714334552,2.876
55,55,0.5033345001649244,0.0009380487066602522,1.2664503407189946,0.6182761513114222,0.008950142442463732,0.19334119897490687,2.884
54,54,0.40680016152134174,0.0010474036872263558,1.2809658806989321,0.6174052418164124,0.009740332088849411,0.20385549371630207,2.886
82,82,0.4029450606466908,0.0009721992518146561,1.0374498992408063,0.7148995554328663,0.00925092079084172,0.17987114316099287,2.897
35,35,0.4633380989815048,0.001005339324480666,1.060703043624848,0.6811081659667588,0.00959580056088453,0.18184805741325044,2.902
27,27,0.4824959953076762,0.0012217821170562694,1.2063138794098462,0.7203918856640524,0.009630738271222128,0.19403723940744746,2.951
57,57,0.4141204338062595,0.0009808729688480437,1.1897048226140154,0.7128510072940106,0.009103864901682903,0.19827337290693545,2.972
71,71,0.43610920430586486,0.0011241368786838477,1.0058269089067124,0.6826327026438311,0.009499363370625024,0.18149513056766411,2.973
43,43,0.3993470215235764,0.001078133562817013,1.1346053077681297,0.6843770211211004,0.009699950522843807,0.19535518757564801,2.981
45,45,0.4530812848633581,0.0011576424464153114,1.2931836169779467,0.7460498381324575,0.009057533039400238,0.2044377158970153,2.991
63,63,0.49787357092599765,0.0011119144890774997,0.9732093796152387,0.597403810241206,0.009488861526073353,0.1778400712619116,2.997
65,65,0.46286496977551594,0.0011967610307227552,1.048496163412478,0.7275478954663678,0.009399231242169324,0.1847768368374808,2.998
74,74,0.42985586852234065,0.0012469176893265283,1.0858643058623525,0.6158695849440142,0.00902721034880829,0.1923032742966741,3.007
41,41,0.4206221117456517,0.0009425811551568139,0.9824682240230348,0.7057893960052801,0.009066852142826471,0.18261659833323973,3.053
3,3,0.5252427633604739,0.0011649509602282052,1.149380745445439,0.76085101421051,0.009863812579507246,0.1902480198510634,3.055
92,92,0.5084329569183914,0.0012280349432332903,1.1874754166444348,0.5943267666349823,0.009241385471058747,0.19747038982862763,3.061
96,96,0.4514247943263627,0.0011332740285638204,0.9877620181188513,0.6396302704174984,0.009734259239542131,0.18567658778316562,3.074
11,11,0.484038442000133,0.0011537088185710545,1.0559837994950088,0.6487279651407812,0.009508322048007074,0.1900067227053574,3.082
67,67,0.47370010361063053,0.0011223381420659953,1.099488312813497,0.6383168673542552,0.009021068911925674,0.19488700708214945,3.092
28,28,0.40419298078321114,0.0011507793575521164,1.0708841392251562,0.6945194279896694,0.009205745909051391,0.19593329798166334,3.11
72,72,0.4596676144862122,0.0011791329554755624,1.2446933638627125,0.5842675471235392,0.00978220432995351,0.21110295968077958,3.11
51,51,0.4427387016216371,0.0011380915452320272,1.1941394888800614,0.7521787659401613,0.009363377861459046,0.20470937465918232,3.111
70,70,0.4456507367091697,0.0011916637813992562,1.0409935618811905,0.7689708063330623,0.009514716035326309,0.1907896571919232,3.116
53,53,0.512933184942999,0.0010653202980371885,1.2239425643615447,0.6110732081795285,0.009111835982223837,0.20275993325814068,3.127
16,16,0.40029786434586684,0.001010277095985091,1.0788390794181137,0.6060447781796527,0.009184697931363995,0.19989607981937646,3.128
15,15,0.4990963337905622,0.0011679216118413562,1.2619438074175382,0.5826333756765255,0.009009267526187536,0.2093409693848843,3.154
46,46,0.48185952230014706,0.0009470459198636225,1.061489090499063,0.6886542213365161,0.009216618675647903,0.19436984809730806,3.168
58,58,0.42281818378527014,0.0009485299516937817,1.2307486216800236,0.7013998019862624,0.009042897433953218,0.2141665950489895,3.18
9,9,0.4789589141702976,0.0012146777272387822,1.2290959657570641,0.6636487071169216,0.009407979125519267,0.21073736185951253,3.193
13,13,0.39075133619900176,0.0009958553996943272,1.109941481876253,0.6232591784583674,0.009548107274349437,0.20754799688661307,3.199
56,56,0.45390524004576566,0.0009647267643014441,1.0760477945962355,0.7642358234409391,0.009606501917809552,0.1991085338175358,3.206
61,61,0.4312840825196219,0.0012375328003317602,0.9902405780245551,0.7565572250447292,0.00916750796469953,0.1917111249722859,3.217
10,10,0.41745561403345155,0.0010248469550866194,1.001753046653674,0.6032190543774012,0.00958297671517901,0.19789657555485446,3.232
23,23,0.39821275192045075,0.001241947612799957,1.0249948793453374,0.6537602785262716,0.009561423044504195,0.20048691304460414,3.248
2,2,0.49538000733639076,0.0010600146351225387,1.1744822412584282,0.6768548631929227,0.008967293684126265,0.20706388574199389,3.249
47,47,0.5009940239173727,0.0009838216572311354,0.9985750784757131,0.6590819661073161,0.009091336816493547,0.1924941869389304,3.261
91,91,0.5224117310681186,0.0012011922282319353,0.964046797450767,0.7665641039913116,0.00923005753798025,0.18667304109148902,3.282
12,12,0.4383288982066851,0.0012644220712497937,1.1421819245215503,0.7321302951860484,0.009318888284528985,0.21163110912009817,3.287
48,48,0.49086664814986974,0.001072673749100934,1.1996116945392308,0.706210554898066,0.009467638392522144,0.21286627490710106,3.3
97,97,0.4021478074304847,0.0011952335435795654,1.1634071186544812,0.6621933097372878,0.009076217333741633,0.2178368443140513,3.301
22,22,0.4177688669568168,0.0012317137781534303,1.1256169365364754,0.6513357746749042,0.009442862149389346,0.214575598221283,3.31
66,66,0.43279945107573575,0.0010409819189443374,1.179741685858824,0.7577478188022588,0.00982023885073732,0.21742437946639973,3.317
14,14,0.5185016080089216,0.001170650924722909,1.2851720446956854,0.5999187679042101,0.00940997799386279,0.21936842216079733,3.336
94,94,0.4779803002503233,0.001251032997004299,1.0536622668500024,0.748793713239321,0.009481552094242455,0.20557195997817418,3.376
37,37,0.40882195650525816,0.0012243967050996913,1.0880531667085769,0.7035230280663876,0.009808143532789875,0.21548677367018274,3.388
7,7,0.4106956712844449,0.0011746494133519113,0.9835450833448733,0.7446840035576078,0.009650406938365445,0.20302023644528944,3.403
39,39,0.49232430170075586,0.0010283866798654658,1.1465315092322093,0.6908208414560403,0.009456829282240495,0.21513479372923783,3.404
0,0,0.4156771416595852,0.0012107796595126476,1.1130079468224885,0.6406083742341578,0.008967684914130322,0.21995798513324313,3.413
24,24,0.5237676794753146,0.0011179408003746537,1.0137672845039307,0.5930467612209424,0.00903788812897567,0.20174950052607302,3.42
32,32,0.446952256831167,0.0011153144961376896,0.9776100353926847,0.6316648043482226,0.009755995909668783,0.2058181305514263,3.429
50,50,0.48832215345033764,0.0010350116797034513,1.1184151753489218,0.774928509742223,0.009149552889106788,0.213126588885822,3.433
83,83,0.4110845198460771,0.0009395711115393766,1.0727466309104583,0.7187974378002221,0.009709681873955454,0.2170154369098955,3.444
60,60,0.47259419645406797,0.0011326295812450794,1.0220931686348818,0.6865683412652401,0.009174528929165772,0.20881158053846446,3.457
62,62,0.5101075249346563,0.0011460772603703402,0.9628498211857806,0.6748473026705495,0.00913117581434258,0.20140983593378678,3.489
