,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
5,5,0.6700326607124059,0.0030712387258801234,1.3218393976283398,0.7506312602170283,0.03364769137935987,0.167205814675294,0.628
11,11,0.6635341759522491,0.003191164466458721,1.9176737780443822,0.5386105247032862,0.035874507530858336,0.18331385302891878,0.645
1,1,0.6842478333978725,0.00325089956536055,1.5675190625260758,0.7205880666177001,0.038912937058250406,0.1859585708950601,0.68
43,43,0.46519374235506683,0.002384642545328603,1.4372242529260484,0.7943504277705766,0.0466533073123938,0.16161859010331286,0.683
31,31,0.45506359909755206,0.0029837280053158074,1.7507192201372668,0.5498641266480188,0.04977071838041063,0.17754998384713203,0.702
16,16,0.6977406390383861,0.0027174307867526824,1.9536013728503376,0.5354737411476562,0.04315012781045742,0.2154599323046808,0.751
12,12,0.43844430344353236,0.0033067692557066865,1.221736374583483,0.5117991313114504,0.031944834057295514,0.22786218087149487,0.795
19,19,0.7257470869587401,0.0035782839896397658,1.8038254501640312,0.8033075590896069,0.04551600596427303,0.22466138695764337,0.813
3,3,0.7165614161831393,0.003224913167221553,1.4892511960334103,0.8332647013045188,0.03203823718365809,0.1662912054190842,0.873
34,34,0.43134650420243154,0.00341326791771382,1.3544141183945784,0.6966626313572788,0.047926984192355096,0.21192637141094633,0.874
17,17,0.41836428071499265,0.0037291509711163233,1.5079263823949107,0.7825531839332872,0.043737827584840974,0.17415171608611463,0.9
22,22,0.4077873772573632,0.002857773723920655,1.922829858181841,0.6129630511767256,0.041633980754310684,0.18524445355821897,0.915
29,29,0.7375317176737568,0.003469680305473027,1.5296987997877678,0.6671517916186802,0.03496222777639545,0.20157905947533572,0.939
42,42,0.7407970264867114,0.003041513809171755,1.8400889634782198,0.7575532603802472,0.04703942163937815,0.14783832207107991,0.979
20,20,0.3969333349210029,0.0030287614969309647,1.2068339315049152,0.6507072481364025,0.03442906947560739,0.15413165877801613,0.998
30,30,0.39120062295113367,0.0027809436150714115,1.865656674123251,0.7263216693747543,0.04357126669788901,0.2384455234079871,1.027
2,2,0.7890614624359671,0.003542832862382982,1.7065314973104704,0.6308780469189007,0.04936882109075297,0.236172477171948,1.064
46,46,0.752194934376955,0.0023186480650460753,1.9519117136526587,0.523636590790337,0.03675059243505585,0.1802048926231803,1.089
37,37,0.3758066821152287,0.00369897011673521,1.7274520441173462,0.5904592403290756,0.04414325830709156,0.203997830150288,1.102
18,18,0.37340220754015946,0.0028935017878486324,1.402375596350123,0.5744829249873442,0.0301057983843263,0.23421594946862745,1.108
10,10,0.7786182367293577,0.0029253128839329566,1.2950888491607522,0.5195822981963665,0.03129752383053009,0.22041009243740234,1.115
48,48,0.7648903693589022,0.0036000078433336955,1.8187310328164044,0.8205747238550392,0.03807897780491017,0.16939583222948673,1.116
41,41,0.3640355930781636,0.0026791973568082907,1.879679391077353,0.8405325158681518,0.04157990725110385,0.19018677969689576,1.156
35,35,0.35368854964333685,0.002794671089196248,1.9709210988683326,0.7130342393401028,0.038739454139122,0.2188175982158624,1.202
8,8,0.8028283168025685,0.0033674187612998925,1.6351318352909598,0.7418422682249326,0.03260079353998852,0.20965264826161648,1.272
4,4,0.7976671015958674,0.002756377200643476,1.9880167554345334,0.6614287582850218,0.04826556176112683,0.1512577025819374,1.284
40,40,0.8220902823431591,0.002568837131665389,1.595373780168917,0.7987976118018638,0.045094024280018484,0.16409968236305508,1.332
49,49,0.8188126732000136,0.003516294842364446,1.8929160418641098,0.6371043988488729,0.035492611780893635,0.21344004724274934,1.373
23,23,0.8403539728844835,0.0031338958520839557,1.3671072833718243,0.5654871126448512,0.048736235553006026,0.16044136231503267,1.383
0,0,0.8451275527303508,0.00228277683082194,1.788042228701756,0.8156959464779394,0.037543696493876844,0.17927702633050469,1.506
