,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
80,80,0.43386380239305006,0.0029300738188481326,1.614052999787019,0.6334559614356908,0.03670951642541274,0.19381263569643054,3.187
16,16,0.41695104207484246,0.003198701828234566,1.5619817366343822,0.7174273434290697,0.03346138447074496,0.18393806519118827,3.191
5,5,0.41516018034113183,0.00286352927940927,1.7491019343759049,0.6255848682354223,0.040829084329528136,0.19790962373398086,3.197
93,93,0.4280945384753758,0.002731380485816871,1.5413248563491877,0.7121518115687643,0.03461326517549099,0.18659187254464657,3.198
27,27,0.47567772043992085,0.0031454187449741823,1.6610700094252873,0.7237430577907491,0.04354926272420072,0.20556631126040714,3.199
46,46,0.4611164962791792,0.002998119628239825,1.4645873315103493,0.7001595315819986,0.036430388968702536,0.19037089372414445,3.209
15,15,0.4793502411196412,0.003169117330502476,1.590944228970363,0.6719797509358277,0.0388690120148032,0.2022760552906329,3.212
4,4,0.49514159641568045,0.0027939794163643573,1.4449728736268819,0.6978268133317705,0.033806862552736294,0.19342236607022645,3.22
76,76,0.4766997014461021,0.0029559530878616003,1.4766512139821055,0.6302750890977451,0.040034918859245226,0.19841854429650066,3.239
8,8,0.48088306819061716,0.0030142533874389548,1.600262176267789,0.6656909130797567,0.04139891922684921,0.20603245266880887,3.241
32,32,0.4502887510417095,0.002719537366778501,1.4932861204163774,0.7402770570444897,0.03568221370229302,0.19245247412453365,3.266
2,2,0.4297898989522415,0.0030912977723602563,1.557790236389171,0.6693846481440423,0.04277043704459867,0.19710459916056938,3.283
81,81,0.4382936149963082,0.0030181680761664866,1.6487961971101424,0.6689036744789603,0.04463834367726253,0.20543221506748327,3.289
94,94,0.4571154960969684,0.002800516029472413,1.5506913288717576,0.6641981221432552,0.03424614176549708,0.20053109167077027,3.306
98,98,0.41945216329329044,0.003041905627431561,1.6559905512747415,0.6856107649549465,0.04605798259602581,0.20241178018592948,3.309
50,50,0.44324394760416863,0.0032559303290923937,1.634740292487184,0.7095087304494192,0.03957846058887575,0.20427739522241883,3.31
73,73,0.4332446217872755,0.0028134137031298107,1.473292176156661,0.6400676027760979,0.041629090480129416,0.19606001511385426,3.326
25,25,0.49706084653099775,0.003050457395177573,1.4901150290404783,0.6813645250455945,0.0360401798637498,0.20453743577772696,3.342
38,38,0.4271287943549074,0.0032176513510421625,1.5234705830325506,0.694803398956326,0.04735093592818294,0.19939644684796792,3.345
20,20,0.4945679996186592,0.0031340098947293706,1.4797902580378999,0.6442188097840277,0.04382931829721934,0.20920781456159504,3.352
65,65,0.43138392028061495,0.0027612364340824144,1.690068862677707,0.7327559357546445,0.03857317016814037,0.20746323757535412,3.361
33,33,0.45980030932919647,0.0029745393247938147,1.4969064496002704,0.6546055787977936,0.03408546584377975,0.20155159327922811,3.367
92,92,0.41658067331137927,0.0027109663604552247,1.73205590362489,0.673710543236114,0.04304939203233564,0.21006342810335632,3.371
60,60,0.47774885243968057,0.0032374199778478037,1.5086045926372027,0.6623299855687312,0.04420543652163143,0.20980630909835754,3.373
82,82,0.4510795680399775,0.0027250315836458852,1.60974417686928,0.7316031495637222,0.03742714988128194,0.2071731175405529,3.376
78,78,0.4370478495625833,0.002889509068981653,1.657988109282785,0.6497884559878763,0.03509752007289542,0.20877183776463176,3.381
31,31,0.4435411527441147,0.002805799894567346,1.554999643107868,0.7381865910833887,0.0426937001528834,0.20665907821904345,3.407
18,18,0.4554798275302786,0.0030478267023003663,1.5604208413802838,0.6531922142332048,0.03503782056098684,0.20806604626567093,3.414
6,6,0.4353454264271203,0.0030005684715843054,1.516734443907614,0.6408245850178965,0.03916674470409903,0.20495254975671545,3.426
29,29,0.4533132348119515,0.002715288548577723,1.462288677829323,0.6602911778775419,0.037777470775513,0.20363838329770256,3.427
52,52,0.42447143989590663,0.0027400843916981143,1.5348761377673292,0.6344753893966047,0.03208893032891787,0.20323807842819638,3.455
22,22,0.4738662553547992,0.002857392647764827,1.45918891864122,0.6931538540835933,0.03807660978026103,0.2084657155879201,3.472
0,0,0.43205631211836193,0.0031836972201737973,1.5308136122914031,0.6226951924513319,0.03757734851397195,0.20946921176144204,3.493
