,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
52,52,0.4983609944194977,0.001013410550500278,1.5542360319816795,0.5999444660420497,0.009487699534888734,0.17173092327136252,2.086
53,53,0.40560288375975456,0.0012442734891438606,1.8619521908559935,0.7157051308049811,0.009865671363611741,0.1903542696328482,2.102
76,76,0.5257672228492756,0.0010779891828372886,1.4569066455386404,0.5934368694611757,0.009670936937657476,0.1664114634624776,2.135
33,33,0.40395802664460073,0.001226573671447227,1.575102549329447,0.7421245255356588,0.00928191783551837,0.17769213994427346,2.143
32,32,0.39351098510402677,0.0009791373096546014,1.498666381021886,0.6256962885891502,0.008934977414232402,0.17644660706403972,2.159
84,84,0.5047785363334761,0.0012590247243120447,1.6509931954637187,0.6729706003374103,0.009674046963393388,0.17812098485143826,2.17
83,83,0.4699269794555681,0.0011979151501382694,1.446437046478953,0.6946351978712468,0.009649264047996209,0.1718955130337262,2.177
36,36,0.4738327608814141,0.0011112222523212251,1.4800539079009576,0.6032827084104714,0.00933308377857002,0.17576336945625637,2.198
50,50,0.5158419778501013,0.0012046017542708869,1.4634470917144247,0.6553044364698094,0.009622882231658155,0.1704166144166244,2.212
72,72,0.4031836284533097,0.000968576548853253,1.4958613090460686,0.7619563326819758,0.009829997666848726,0.17751534623210652,2.218
23,23,0.40962039730283173,0.0011162566887849036,1.363929284220105,0.7768783958733636,0.009268442255443574,0.16968861751375025,2.233
30,30,0.4521465500457965,0.0009908693887040727,1.6844861419913506,0.6111119309595525,0.009203461673205071,0.1892248471937928,2.235
26,26,0.502745497735937,0.001086251309072577,1.7225801022252247,0.7376547607399176,0.00965450419649409,0.18355709996935463,2.236
9,9,0.4187801515004348,0.00099803901032342,1.766036220772683,0.6792056918592773,0.009380547783420306,0.19464572435587418,2.247
35,35,0.4647639268638662,0.001151998354326029,1.7063702328974963,0.6151018807961933,0.009154965105882441,0.19002121556329396,2.256
93,93,0.47866344984257664,0.0009664450252528654,1.534017102607766,0.5871871430410449,0.009436323203954914,0.18138339620610353,2.26
3,3,0.4509409951900053,0.0012238915148702822,1.795130242740648,0.6039714149405353,0.009638566799652911,0.19730509770846705,2.28
63,63,0.39272652558061144,0.0011055642999789513,1.754944866966459,0.7391018790758207,0.009420013377845565,0.19700247173261015,2.307
46,46,0.4875901331049963,0.0012022584327100899,1.644553459004348,0.5882279552273262,0.009839763352047757,0.18887034536947905,2.317
44,44,0.44139337698559783,0.0010518684064594877,1.6037343845759588,0.7835062069405415,0.009773361107279254,0.18785659450243386,2.322
5,5,0.5134457358932513,0.0011805411797022971,1.8201664220304066,0.6497048482408803,0.009583857935461756,0.19167480051708083,2.325
48,48,0.41438264029835714,0.0011529775013982065,1.6699438954480073,0.6817371620774724,0.009399933695555302,0.1949902973613801,2.334
89,89,0.4263115864103126,0.0009539642413698111,1.8514420112856587,0.746722072382305,0.009411369914501082,0.20187797313453834,2.334
98,98,0.4584460218795149,0.0010576013402640375,1.7123335423758774,0.7041725341077233,0.009515772572995592,0.1940941301655951,2.341
78,78,0.5105443640867725,0.0010029839340067839,1.625150689739615,0.6264145744610852,0.00960549574693575,0.18647666325016798,2.368
71,71,0.3978821875493913,0.0011076921682190318,1.9567135662061386,0.6803414056319912,0.008940055903636076,0.21208115355731114,2.381
10,10,0.46442096450596304,0.001143386295058321,1.24623082019938,0.773868027493038,0.008963640108615072,0.1683657702667122,2.387
43,43,0.4858008666941105,0.0010954298884700206,1.21015477967953,0.7436217563575916,0.00907141216203162,0.16543380117988254,2.392
59,59,0.4191294060153227,0.001210884153759851,1.3222671473136838,0.596209920629347,0.009130055857528298,0.17928381919561726,2.394
2,2,0.4681676777912519,0.0009512766854020171,1.291089713442322,0.7031067127297818,0.008957193339119048,0.17289693098363643,2.4
68,68,0.4368831967837106,0.0012457755020366227,1.1740745830621415,0.6860200853407583,0.00945074434067796,0.1675670389168812,2.411
70,70,0.454736791768097,0.001035641553805919,1.6124147937721394,0.7575442260465257,0.009298639261465307,0.19214468955218622,2.412
99,99,0.4374971757222186,0.0010628814732002788,1.8016672582127358,0.667691612044304,0.009183004158457915,0.20607009663856035,2.44
61,61,0.43424731079813805,0.0012577550437510364,1.6797214821638944,0.7569872011025058,0.009058894662583722,0.19948386032446963,2.457
21,21,0.41579383529490055,0.0010249996125999618,1.7462486608588867,0.6692283562764964,0.00975234372007145,0.20699856179223353,2.463
37,37,0.4961329416464995,0.0010435456941031305,1.2075541499128861,0.6572520405880647,0.009102158214309385,0.16927947964545248,2.466
57,57,0.48167039010463747,0.0010900806561689091,1.438040544352779,0.7811190921326305,0.009522468809157896,0.18314618890974982,2.472
51,51,0.5087545624119856,0.0011481996352585586,1.9036032721855183,0.6452865072406413,0.009139955449987554,0.20283868842145222,2.472
22,22,0.4465100723247143,0.0010669088949633808,1.51306949955427,0.6905344792725641,0.009685489156788577,0.19284481678544568,2.482
11,11,0.5070183653028741,0.0009473175220184724,1.731809882879189,0.7676346034962573,0.009784008129263447,0.19555854532246827,2.484
12,12,0.5004963175871545,0.0011724303313416608,1.7718239164740348,0.6616001340950637,0.008991843459116836,0.19926070482628702,2.489
85,85,0.5216130922761696,0.001122034360833034,1.5806949760164268,0.6963885762633425,0.009533883618533124,0.1880286893209753,2.498
96,96,0.44268331656479465,0.0010569404316394552,1.9679065323594656,0.613377721881814,0.009025784463811012,0.2172999116133686,2.499
20,20,0.508549780165426,0.0011391180587905895,1.4788954204235236,0.6305938521536171,0.00926221051190407,0.18683152636481218,2.521
27,27,0.4401901538359319,0.0011179199660834463,1.3288445539345748,0.660623725369993,0.009322464380411696,0.18584224030495544,2.551
86,86,0.5237540872527358,0.0011592350837742143,1.3501633099934642,0.7222563577163096,0.009787074363942619,0.17903502165972832,2.563
16,16,0.504321817385261,0.0010195920742309792,1.7408624633250966,0.7318000890826115,0.009703528629460932,0.2013970410683701,2.571
62,62,0.47118885830390833,0.001230129429049163,1.9378975986007876,0.6747161327679826,0.009629846459926863,0.21586111831911142,2.572
73,73,0.4336146647395793,0.0011331668656148714,1.846493984767418,0.6982537976203227,0.009345709877143633,0.21696869275383865,2.591
41,41,0.4020742049666033,0.0010739799323144887,1.5690440568987356,0.7292160045266567,0.009819909931431604,0.2053829463851808,2.611
75,75,0.4779274005223867,0.0011658723758797486,1.5594984781707277,0.6670295939938742,0.009291535100383124,0.20050813179965643,2.638
13,13,0.41765256022353797,0.0010492671676088988,1.1988016444197722,0.7638244005649262,0.009458126429576197,0.18038167120462542,2.651
39,39,0.4503862636309247,0.0009730712905797212,1.2568472735514942,0.7099578509626311,0.009554029971165872,0.18469472519557323,2.652
40,40,0.40697839640960937,0.0012516980423976283,1.521213314525494,0.7730056763453133,0.00949472632947719,0.20431371416743907,2.667
4,4,0.5209621436603867,0.0011328825615586013,1.8860770379888414,0.7059606326344341,0.009607039093194434,0.21255460721684877,2.71
74,74,0.42192880585795806,0.0011271056922212757,1.1525135205993442,0.6638414533950611,0.009548021719396553,0.1819025363155168,2.712
45,45,0.4306234361702863,0.0009627318235562772,1.2718891197905378,0.7181316246781633,0.009739970892027956,0.19123974250376008,2.734
6,6,0.48471441862271,0.0012639574529271663,1.6972373078705543,0.7527625539713543,0.009471081259858884,0.2145293155699526,2.803
77,77,0.43863346226800604,0.0009772116210933846,1.3885937095010328,0.7201965341936651,0.008999255152076793,0.20220823935127807,2.805
60,60,0.4256968939498143,0.0010081072056210992,1.4042844265418706,0.7593776024918302,0.009215735828767434,0.2046242820600755,2.821
97,97,0.49984948446202926,0.001169272609984022,1.6613278371084363,0.642988058551803,0.009157244404986354,0.21425438783425324,2.845
66,66,0.40844205177311854,0.0011009133652363195,1.280501615188006,0.7543790285538293,0.008986195421456485,0.19763892004707062,2.845
91,91,0.3948848563594939,0.001217968854110359,1.3788050551065767,0.6388651628536463,0.00933441722687334,0.20868345114268996,2.847
28,28,0.4117889095820405,0.0011770533724473492,1.3405946573695313,0.6515676557335163,0.009731209580781565,0.20674486768403125,2.874
47,47,0.47655888983007283,0.000941506633793986,1.2403143396976273,0.7785589926885449,0.009252110113519264,0.19356452667806984,2.912
90,90,0.4671334760373773,0.0010723375499009544,1.224680631760554,0.6410107774759568,0.009570613165812935,0.19622470908483708,2.913
54,54,0.4909691711217886,0.000955864916600439,1.3036673138003887,0.6359839365551618,0.009806895248016766,0.20031657386247267,2.925
19,19,0.47971994684249913,0.0010674932021688473,1.6198163010629534,0.7120506265295725,0.009226947302840502,0.21926213148280993,2.933
31,31,0.4605744174152374,0.0012320351300632636,1.2953261943108363,0.6177551693294241,0.009039665283476045,0.20356118683407626,2.943
38,38,0.46190719532199426,0.0010276442077643807,1.3589485212812946,0.7240506183704657,0.009848546704671486,0.20794675640409266,2.964
58,58,0.4217645823536079,0.0012376007481201836,1.4326049533344762,0.7003335884309096,0.009082574452167513,0.2181195237743095,2.991
55,55,0.44860082771111454,0.001140399317048247,1.3722703837146222,0.7667276237839343,0.00971307759670171,0.21362965221330807,3.037
69,69,0.512248275379432,0.0011926344311096004,1.4246567306983924,0.7248221040616503,0.009043958111400739,0.20979371561396726,3.054
49,49,0.47536019379177646,0.0012534482921237856,1.2656381702498554,0.5939061580276351,0.009595729626303978,0.2075506521686271,3.059
1,1,0.4722714109581731,0.0009954349762418416,1.3150901291505246,0.5978655098858444,0.009095075772415626,0.21178458165817246,3.076
64,64,0.5268337772387734,0.0009848351872865984,1.5263496947128083,0.7481282283067615,0.009359397827007603,0.21867684448995744,3.144
79,79,0.5195021076641361,0.0010143519661191163,1.1764692614090089,0.6931665069188324,0.009404225432147596,0.1986906458056246,3.15
67,67,0.4243074635097796,0.0011616877718780597,1.226397232079275,0.5818943051694955,0.009505917273594178,0.21963015440120454,3.225
82,82,0.390802224645667,0.0009437858151813473,1.1256848338554586,0.7334469170326336,0.009231005638163566,0.2095341976997087,3.249
18,18,0.42990601381334514,0.0010235064319101372,1.141734344101197,0.7134381551346622,0.009016310467499903,0.21034804459657264,3.258
8,8,0.4964365206301635,0.0011907138424667543,1.1910076465948727,0.6189841806491783,0.009758097173761054,0.2148942133060354,3.324
15,15,0.4444799575782368,0.00103354841360304,1.1591769623093586,0.7693187458881244,0.009243229191773688,0.21641148475796682,3.358
0,0,0.5177831746640158,0.0011753066052672422,1.1446236230699969,0.6074542298369541,0.009381717472971701,0.21088006933842873,3.37
