,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
22,22,0.34533640561785567,0.00032370606006127875,0.8901398064470252,0.18009731200722373,0.004226210444401354,0.2343078358254002,4.111
51,51,0.32822978733032243,0.0022220084379816515,1.1947923837655365,0.31653452607186705,0.0017467113855895759,0.2922468181820859,4.164
5,5,0.4641436926241126,0.0009041647105754473,1.3008121684789424,0.23442679478308795,0.009121278666453167,0.22328207150739535,4.234
87,87,0.4261348134046265,0.0014060817399328372,1.3387171811857972,0.9954661748367731,0.004164511755682428,0.21024354956729702,4.249
68,68,0.4204062794170601,0.0012754299085053291,1.2717082879533612,0.20996249177320186,0.0020315988125106828,0.28808424511883607,4.264
29,29,0.30809328345941656,0.0020918311427172423,1.1638421133286487,0.7899158388370079,0.009622640805949824,0.30377897888628946,4.276
73,73,0.4949164347609155,0.0007274983285795057,1.3806302726397233,0.13373112102735119,0.0054068423996803,0.24210398927274193,4.306
59,59,0.41395294756065687,0.0009657797857090845,1.0296462004425524,0.383207837005891,0.004395679861616638,0.28027377439786805,4.351
32,32,0.43043909182859735,0.0009183146414488444,0.6910437617017959,0.07226049559854161,0.007306009168572823,0.1414048337366401,4.397
49,49,0.3167395399562693,0.002255961932113303,1.2912238202280557,0.6747934875684012,0.007423763721678296,0.3474221065962651,4.456
35,35,0.3994505281430749,0.0008623128761561735,1.2293436108071194,0.3996017840466423,0.006466494469883018,0.1930739188096726,4.479
25,25,0.47622388279585115,0.0019172138865404286,1.2375968104205946,0.9852894833543785,0.009050486282845868,0.31094938831313584,4.506
3,3,0.3568088582392066,0.001204019306885214,1.1082461063545461,0.9581733657365352,0.0014453452084897734,0.17711307415249572,4.537
75,75,0.3316923306068004,0.001471218312496644,0.8771823384248867,0.8347472816134055,0.002101731495214651,0.26721996218980115,4.578
78,78,0.46739902398787064,0.0019975061669029455,1.0706491225402266,0.944446376905968,0.001998166797065932,0.16650976357000014,4.628
61,61,0.3191863256538281,0.0010795349886906789,1.4918218301799229,0.7608892851024972,0.0038433873171427086,0.21423866796998126,4.661
71,71,0.3662130869191633,0.001877077245486813,1.3412206472977455,0.2985560107504742,0.006300924875185452,0.3852862608438414,4.768
52,52,0.428597167873747,0.0017990160101342338,1.0639808131745636,0.4538895293821305,0.0023059327117413123,0.3382596761069964,4.931
26,26,0.48159144459308834,0.0005399436958799487,1.4544014382744197,0.3609899501112205,0.002892259129144122,0.37916274300710306,5.009
39,39,0.4108449741503646,0.0006171746232402971,1.4199482019425922,0.06648834120973984,0.008331074963336524,0.1892656307438923,5.075
21,21,0.3013737735037954,0.0020273057833488303,1.1344868443615754,0.08465699390812823,0.008683809524684212,0.42203694545357334,5.189
15,15,0.47504792969765813,0.001853416827249077,1.1421305511701179,0.058635210235672995,0.003365719797322772,0.40928475989622287,5.478
0,0,0.37969550927400836,0.001957081505958819,0.5449053622569153,0.8808453736632378,0.001894483208871809,0.08457302854584114,5.48
96,96,0.48666137618923305,0.0005028877941407218,1.3712804380999053,0.5412419981422308,0.006718276244578798,0.4510096590198141,5.539
91,91,0.36390336492626013,0.0010146835599308193,1.4060534738098065,0.3413876324567987,0.0037752688494425584,0.5115456763855271,5.652
6,6,0.3921661419680692,0.0014956936638349922,0.8505703465216494,0.11730942574270063,0.008034909072648703,0.39430285138446897,5.687
13,13,0.45317281596507364,0.0013764699749735584,0.8103156060664797,0.8604448091392448,0.0007305110160564079,0.35831929081130687,5.746
92,92,0.490256215976593,0.0017006878939493507,0.5075227999988553,0.28206969916429625,0.00014651350724137965,0.2514974636737712,5.758
47,47,0.33938359301282706,0.001617290263155569,0.9690019374914058,0.8034507359191145,0.001647158135044324,0.44350275621136087,5.901
