,set,mu,qs,mu_max,X_max,Ks,Ks_qs,Ki,Yxs,qs_max,m_s,lag,rmse
368,23,0,0,0.11831388880195023,24.240334832463446,5.225152409545672,0.028306773546369637,6.199192654078316,0.4786601584445469,0.9669048219321859,0.11919278086294624,0.015782216911243836,24258.709
242,15,0,2,0.0807331536469232,21.4357750988835,7.7948804354399694,0.033845566156488156,6.071313752495531,0.429391137720438,1.1768001405670259,0.0791363555836129,0.019183054917293788,24435.863
258,16,0,2,0.53465723280757,23.417235671700602,5.368033799029581,0.09298823777805394,6.976660386351253,0.4118022870105709,1.1902751075423719,0.08887210214292748,0.0029474205714057652,24646.3
1155,72,0,3,0.5043039589647114,20.338412031330396,2.4966403668631894,0.0214268746942628,7.913034040227743,0.4086568674519274,0.9360321914959565,0.12125215793715427,0.016790770495176712,24660.764
1232,77,0,0,0.32576485114675513,19.253608671908104,7.149542725587068,0.09036676598665136,7.609138444976559,0.4966247523383458,1.211537524030906,0.05034112175716912,0.010683376510551734,25046.083
546,34,0,2,0.2851475070023126,20.153089503076885,3.4065250697616576,0.07437705621976318,6.7828249299172185,0.4908186918400962,1.1882260345228126,0.10629064910170971,0.014965407179960769,25101.831
371,23,0,3,0.11831388880195023,24.240334832463446,5.225152409545672,0.028306773546369637,6.199192654078316,0.4786601584445469,0.9669048219321859,0.11919278086294624,0.015782216911243836,25252.87
1235,77,0,3,0.32576485114675513,19.253608671908104,7.149542725587068,0.09036676598665136,7.609138444976559,0.4966247523383458,1.211537524030906,0.05034112175716912,0.010683376510551734,26109.568
1073,67,0,1,0.5648110026081511,20.78568249857971,2.7745096232017534,0.06282083879722089,7.0247200220699515,0.41485715740644213,1.0643217183607703,0.14760387950149279,0.019911206496081895,26318.157
1056,66,0,0,0.3124872458263861,20.945165742004953,4.266490180104995,0.020298183376571355,7.37779440534508,0.46651978746047007,0.944708979962674,0.11605385458856687,0.003449014899698307,27122.222
1059,66,0,3,0.3124872458263861,20.945165742004953,4.266490180104995,0.020298183376571355,7.37779440534508,0.46651978746047007,0.944708979962674,0.11605385458856687,0.003449014899698307,27341.586
1153,72,0,1,0.5043039589647114,20.338412031330396,2.4966403668631894,0.0214268746942628,7.913034040227743,0.4086568674519274,0.9360321914959565,0.12125215793715427,0.016790770495176712,27746.326
1586,99,0,2,0.12819811236148557,20.637596163416205,0.12474294063925204,0.07892716154677525,7.86707097098677,0.4507153298465825,1.2070122426286782,0.09139636394751938,0.016019810681176364,29768.986
1234,77,0,2,0.32576485114675513,19.253608671908104,7.149542725587068,0.09036676598665136,7.609138444976559,0.4966247523383458,1.211537524030906,0.05034112175716912,0.010683376510551734,30357.627
257,16,0,1,0.53465723280757,23.417235671700602,5.368033799029581,0.09298823777805394,6.976660386351253,0.4118022870105709,1.1902751075423719,0.08887210214292748,0.0029474205714057652,30378.911
1057,66,0,1,0.3124872458263861,20.945165742004953,4.266490180104995,0.020298183376571355,7.37779440534508,0.46651978746047007,0.944708979962674,0.11605385458856687,0.003449014899698307,32619.53
369,23,0,1,0.11831388880195023,24.240334832463446,5.225152409545672,0.028306773546369637,6.199192654078316,0.4786601584445469,0.9669048219321859,0.11919278086294624,0.015782216911243836,33013.129
544,34,0,0,0.2851475070023126,20.153089503076885,3.4065250697616576,0.07437705621976318,6.7828249299172185,0.4908186918400962,1.1882260345228126,0.10629064910170971,0.014965407179960769,33148.643
1584,99,0,0,0.12819811236148557,20.637596163416205,0.12474294063925204,0.07892716154677525,7.86707097098677,0.4507153298465825,1.2070122426286782,0.09139636394751938,0.016019810681176364,33538.826
96,6,0,0,0.3637356837728898,18.98748815330176,2.390174811596881,0.05737222181317154,6.382875081524448,0.44006668143878697,1.1234042980830394,0.07257688881730179,0.012102684655999764,34046.274
1504,94,0,0,0.32005270300618777,21.530220199065052,8.430794515642793,0.046103364824935836,7.165955383359947,0.49308790590763685,1.0776674159889488,0.06305888094729455,0.01806939291745712,34095.406
32,2,0,0,0.07237632354445608,24.453947314844903,8.695400577988714,0.060393667744541864,6.347464447266318,0.49700941116082953,1.136948368218104,0.11298020173428339,0.008540283021121947,34422.866
547,34,0,3,0.2851475070023126,20.153089503076885,3.4065250697616576,0.07437705621976318,6.7828249299172185,0.4908186918400962,1.1882260345228126,0.10629064910170971,0.014965407179960769,35034.447
1587,99,0,3,0.12819811236148557,20.637596163416205,0.12474294063925204,0.07892716154677525,7.86707097098677,0.4507153298465825,1.2070122426286782,0.09139636394751938,0.016019810681176364,35401.77
35,2,0,3,0.07237632354445608,24.453947314844903,8.695400577988714,0.060393667744541864,6.347464447266318,0.49700941116082953,1.136948368218104,0.11298020173428339,0.008540283021121947,35456.586
99,6,0,3,0.3637356837728898,18.98748815330176,2.390174811596881,0.05737222181317154,6.382875081524448,0.44006668143878697,1.1234042980830394,0.07257688881730179,0.012102684655999764,35474.774
1168,73,0,0,0.24610422661991957,20.868514689649622,1.580515898723093,0.04996892377497387,7.813184206981516,0.4257742273029469,1.0984893442989947,0.12330840838954649,0.0027598886142960613,35577.144
1171,73,0,3,0.24610422661991957,20.868514689649622,1.580515898723093,0.04996892377497387,7.813184206981516,0.4257742273029469,1.0984893442989947,0.12330840838954649,0.0027598886142960613,35895.816
