Date;Time;Stirrer Setpoint (rpm)
Jul 13, 2023;11:04:48 AM;385,00
Jul 13, 2023;11:05:08 AM;380,00
Jul 13, 2023;11:05:28 AM;375,00
Jul 13, 2023;11:05:48 AM;370,00
Jul 13, 2023;11:06:08 AM;365,00
Jul 13, 2023;11:06:28 AM;360,00
Jul 13, 2023;11:06:48 AM;355,00
Jul 13, 2023;11:07:08 AM;350,00
Jul 13, 2023;11:07:28 AM;345,00
Jul 13, 2023;11:07:48 AM;340,00
Jul 13, 2023;11:08:08 AM;335,00
Jul 13, 2023;11:08:28 AM;330,00
Jul 13, 2023;11:08:48 AM;325,00
Jul 13, 2023;11:09:08 AM;320,00
Jul 13, 2023;11:09:28 AM;315,00
Jul 13, 2023;11:09:48 AM;310,00
Jul 13, 2023;11:10:08 AM;305,00
Jul 13, 2023;11:10:28 AM;300,00
Jul 13, 2023;11:18:58 AM;305,00
Jul 13, 2023;11:19:18 AM;310,00
Jul 13, 2023;11:19:38 AM;305,00
Jul 13, 2023;11:19:58 AM;300,00
Jul 13, 2023;11:20:18 AM;305,00
Jul 13, 2023;11:21:25 AM;300,00
Jul 13, 2023;11:22:22 AM;305,00
Jul 13, 2023;11:22:42 AM;300,00
Jul 13, 2023;11:23:02 AM;305,00
Jul 13, 2023;11:23:22 AM;300,00
Jul 13, 2023;11:23:46 AM;305,00
Jul 13, 2023;11:24:06 AM;310,00
Jul 13, 2023;11:24:26 AM;315,00
Jul 13, 2023;11:24:46 AM;310,00
Jul 13, 2023;11:25:06 AM;315,00
Jul 13, 2023;11:25:26 AM;310,00
Jul 13, 2023;11:25:46 AM;305,00
Jul 13, 2023;11:26:06 AM;310,00
Jul 13, 2023;11:26:26 AM;305,00
Jul 13, 2023;11:26:46 AM;300,00
Jul 13, 2023;11:28:05 AM;305,00
Jul 13, 2023;11:28:25 AM;300,00
Jul 13, 2023;11:30:39 AM;305,00
Jul 13, 2023;11:30:59 AM;300,00
Jul 13, 2023;11:31:19 AM;305,00
Jul 13, 2023;11:31:39 AM;300,00
Jul 13, 2023;11:32:24 AM;305,00
Jul 13, 2023;11:32:44 AM;300,00
Jul 13, 2023;11:34:02 AM;305,00
Jul 13, 2023;11:34:22 AM;310,00
Jul 13, 2023;11:34:42 AM;305,00
Jul 13, 2023;11:35:02 AM;300,00
Jul 13, 2023;11:37:19 AM;305,00
Jul 13, 2023;11:37:39 AM;300,00
Jul 13, 2023;11:38:01 AM;305,00
Jul 13, 2023;11:38:21 AM;300,00
Jul 13, 2023;11:41:45 AM;305,00
Jul 13, 2023;11:42:05 AM;310,00
Jul 13, 2023;11:42:25 AM;305,00
Jul 13, 2023;11:42:45 AM;300,00
Jul 13, 2023;11:44:05 AM;305,00
Jul 13, 2023;11:44:25 AM;300,00
Jul 13, 2023;11:45:50 AM;305,00
Jul 13, 2023;11:46:10 AM;300,00
Jul 13, 2023;11:47:00 AM;305,00
Jul 13, 2023;11:47:20 AM;300,00
Jul 13, 2023;11:47:49 AM;305,00
Jul 13, 2023;11:48:09 AM;300,00
Jul 13, 2023;11:48:30 AM;305,00
Jul 13, 2023;11:48:50 AM;300,00
Jul 13, 2023;11:49:28 AM;305,00
Jul 13, 2023;11:49:48 AM;300,00
Jul 13, 2023;11:50:59 AM;305,00
Jul 13, 2023;11:51:19 AM;300,00
Jul 13, 2023;11:51:41 AM;305,00
Jul 13, 2023;11:52:01 AM;300,00
Jul 13, 2023;11:52:21 AM;305,00
Jul 13, 2023;11:52:41 AM;310,00
Jul 13, 2023;11:53:01 AM;305,00
Jul 13, 2023;11:53:21 AM;310,00
Jul 13, 2023;11:53:41 AM;305,00
Jul 13, 2023;11:54:01 AM;300,00
Jul 13, 2023;11:54:22 AM;305,00
Jul 13, 2023;11:54:42 AM;300,00
Jul 13, 2023;11:55:18 AM;305,00
Jul 13, 2023;11:55:38 AM;310,00
Jul 13, 2023;11:55:58 AM;305,00
Jul 13, 2023;11:56:18 AM;310,00
Jul 13, 2023;11:56:38 AM;305,00
Jul 13, 2023;11:56:58 AM;310,00
Jul 13, 2023;11:57:18 AM;305,00
Jul 13, 2023;11:57:38 AM;310,00
Jul 13, 2023;11:57:58 AM;305,00
Jul 13, 2023;11:58:18 AM;310,00
Jul 13, 2023;11:58:38 AM;305,00
Jul 13, 2023;11:58:58 AM;310,00
Jul 13, 2023;11:59:18 AM;315,00
Jul 13, 2023;11:59:38 AM;320,00
Jul 13, 2023;11:59:58 AM;315,00
Jul 13, 2023;12:00:18 PM;320,00
Jul 13, 2023;12:00:38 PM;325,00
Jul 13, 2023;12:00:58 PM;320,00
Jul 13, 2023;12:01:18 PM;315,00
Jul 13, 2023;12:01:38 PM;310,00
Jul 13, 2023;12:01:58 PM;305,00
Jul 13, 2023;12:02:18 PM;300,00
Jul 13, 2023;12:02:38 PM;305,00
Jul 13, 2023;12:02:58 PM;300,00
Jul 13, 2023;12:03:18 PM;305,00
Jul 13, 2023;12:03:38 PM;310,00
Jul 13, 2023;12:03:58 PM;305,00
Jul 13, 2023;12:04:18 PM;300,00
Jul 13, 2023;12:04:45 PM;305,00
Jul 13, 2023;12:05:05 PM;310,00
Jul 13, 2023;12:05:25 PM;305,00
Jul 13, 2023;12:05:45 PM;310,00
Jul 13, 2023;12:06:05 PM;315,00
Jul 13, 2023;12:06:25 PM;320,00
Jul 13, 2023;12:06:45 PM;325,00
Jul 13, 2023;12:07:05 PM;330,00
Jul 13, 2023;12:07:25 PM;335,00
Jul 13, 2023;12:07:45 PM;340,00
Jul 13, 2023;12:08:05 PM;335,00
Jul 13, 2023;12:08:25 PM;330,00
Jul 13, 2023;12:08:45 PM;325,00
Jul 13, 2023;12:09:05 PM;320,00
Jul 13, 2023;12:09:25 PM;315,00
Jul 13, 2023;12:09:45 PM;310,00
Jul 13, 2023;12:10:05 PM;305,00
Jul 13, 2023;12:10:25 PM;300,00
Jul 13, 2023;12:11:31 PM;305,00
Jul 13, 2023;12:11:51 PM;310,00
Jul 13, 2023;12:12:11 PM;315,00
Jul 13, 2023;12:12:31 PM;310,00
Jul 13, 2023;12:12:51 PM;315,00
Jul 13, 2023;12:13:11 PM;320,00
Jul 13, 2023;12:13:31 PM;325,00
Jul 13, 2023;12:13:51 PM;330,00
Jul 13, 2023;12:14:11 PM;335,00
Jul 13, 2023;12:14:31 PM;340,00
Jul 13, 2023;12:14:51 PM;335,00
Jul 13, 2023;12:15:11 PM;330,00
Jul 13, 2023;12:15:31 PM;325,00
Jul 13, 2023;12:15:51 PM;320,00
Jul 13, 2023;12:16:11 PM;315,00
Jul 13, 2023;12:16:31 PM;310,00
Jul 13, 2023;12:16:51 PM;305,00
Jul 13, 2023;12:17:11 PM;310,00
Jul 13, 2023;12:17:31 PM;315,00
Jul 13, 2023;12:17:51 PM;310,00
Jul 13, 2023;12:18:52 PM;325,00
Jul 13, 2023;12:19:12 PM;330,00
Jul 13, 2023;12:19:32 PM;335,00
Jul 13, 2023;12:19:52 PM;340,00
Jul 13, 2023;12:20:12 PM;345,00
Jul 13, 2023;12:20:32 PM;340,00
Jul 13, 2023;12:20:52 PM;335,00
Jul 13, 2023;12:21:12 PM;330,00
Jul 13, 2023;12:21:32 PM;325,00
Jul 13, 2023;12:21:52 PM;320,00
Jul 13, 2023;12:22:12 PM;315,00
Jul 13, 2023;12:22:32 PM;310,00
Jul 13, 2023;12:22:52 PM;305,00
Jul 13, 2023;12:23:12 PM;300,00
Jul 13, 2023;12:23:53 PM;305,00
Jul 13, 2023;12:24:13 PM;310,00
Jul 13, 2023;12:24:33 PM;315,00
Jul 13, 2023;12:24:53 PM;320,00
Jul 13, 2023;12:25:13 PM;325,00
Jul 13, 2023;12:25:33 PM;330,00
Jul 13, 2023;12:25:53 PM;335,00
Jul 13, 2023;12:26:13 PM;340,00
Jul 13, 2023;12:26:33 PM;345,00
Jul 13, 2023;12:26:53 PM;350,00
Jul 13, 2023;12:27:13 PM;345,00
Jul 13, 2023;12:27:33 PM;340,00
Jul 13, 2023;12:27:53 PM;335,00
Jul 13, 2023;12:28:13 PM;330,00
Jul 13, 2023;12:28:33 PM;335,00
Jul 13, 2023;12:28:53 PM;340,00
Jul 13, 2023;12:29:13 PM;335,00
Jul 13, 2023;12:29:33 PM;330,00
Jul 13, 2023;12:29:53 PM;335,00
Jul 13, 2023;12:30:13 PM;340,00
Jul 13, 2023;12:30:33 PM;345,00
Jul 13, 2023;12:30:53 PM;350,00
Jul 13, 2023;12:31:13 PM;355,00
Jul 13, 2023;12:31:33 PM;360,00
Jul 13, 2023;12:31:53 PM;365,00
Jul 13, 2023;12:32:13 PM;370,00
Jul 13, 2023;12:32:33 PM;375,00
Jul 13, 2023;12:32:53 PM;380,00
Jul 13, 2023;12:33:13 PM;385,00
Jul 13, 2023;12:33:33 PM;390,00
Jul 13, 2023;12:33:53 PM;395,00
Jul 13, 2023;12:34:13 PM;400,00
Jul 13, 2023;12:34:33 PM;405,00
Jul 13, 2023;12:34:53 PM;410,00
Jul 13, 2023;12:35:13 PM;415,00
Jul 13, 2023;12:35:33 PM;420,00
Jul 13, 2023;12:35:53 PM;425,00
Jul 13, 2023;12:36:13 PM;430,00
Jul 13, 2023;12:36:33 PM;435,00
Jul 13, 2023;12:36:53 PM;440,00
Jul 13, 2023;12:37:13 PM;445,00
Jul 13, 2023;12:37:33 PM;450,00
Jul 13, 2023;12:37:53 PM;455,00
Jul 13, 2023;12:38:13 PM;460,00
Jul 13, 2023;12:38:33 PM;465,00
Jul 13, 2023;12:38:53 PM;470,00
Jul 13, 2023;12:39:13 PM;475,00
Jul 13, 2023;12:39:33 PM;480,00
Jul 13, 2023;12:39:53 PM;485,00
Jul 13, 2023;12:40:13 PM;490,00
Jul 13, 2023;12:40:33 PM;495,00
Jul 13, 2023;12:40:53 PM;500,00
Jul 13, 2023;12:41:13 PM;505,00
Jul 13, 2023;12:41:33 PM;500,00
Jul 13, 2023;12:41:53 PM;495,00
Jul 13, 2023;12:42:13 PM;490,00
Jul 13, 2023;12:42:33 PM;485,00
Jul 13, 2023;12:42:53 PM;480,00
Jul 13, 2023;12:43:13 PM;475,00
Jul 13, 2023;12:43:33 PM;470,00
Jul 13, 2023;12:43:53 PM;465,00
Jul 13, 2023;12:44:13 PM;460,00
Jul 13, 2023;12:44:33 PM;455,00
Jul 13, 2023;12:44:53 PM;450,00
Jul 13, 2023;12:45:13 PM;445,00
Jul 13, 2023;12:45:33 PM;440,00
Jul 13, 2023;12:45:53 PM;435,00
Jul 13, 2023;12:46:13 PM;430,00
Jul 13, 2023;12:46:33 PM;425,00
Jul 13, 2023;12:46:53 PM;420,00
Jul 13, 2023;12:47:13 PM;415,00
Jul 13, 2023;12:47:33 PM;410,00
Jul 13, 2023;12:47:53 PM;405,00
Jul 13, 2023;12:48:13 PM;400,00
Jul 13, 2023;12:48:33 PM;395,00
Jul 13, 2023;12:48:53 PM;390,00
Jul 13, 2023;12:49:13 PM;385,00
Jul 13, 2023;12:49:33 PM;380,00
Jul 13, 2023;12:49:53 PM;375,00
Jul 13, 2023;12:50:13 PM;370,00
Jul 13, 2023;12:50:33 PM;365,00
Jul 13, 2023;12:50:53 PM;360,00
Jul 13, 2023;12:51:13 PM;355,00
Jul 13, 2023;12:51:33 PM;350,00
Jul 13, 2023;12:51:53 PM;345,00
Jul 13, 2023;12:52:14 PM;340,00
Jul 13, 2023;12:52:34 PM;335,00
Jul 13, 2023;12:52:54 PM;330,00
Jul 13, 2023;12:53:14 PM;325,00
Jul 13, 2023;12:53:34 PM;320,00
Jul 13, 2023;12:53:54 PM;315,00
Jul 13, 2023;12:54:14 PM;310,00
Jul 13, 2023;12:54:34 PM;305,00
Jul 13, 2023;12:54:54 PM;300,00
Jul 13, 2023;1:59:50 PM;305,00
Jul 13, 2023;2:00:10 PM;310,00
Jul 13, 2023;2:00:30 PM;305,00
Jul 13, 2023;2:00:50 PM;310,00
Jul 13, 2023;2:01:10 PM;305,00
Jul 13, 2023;2:01:30 PM;310,00
Jul 13, 2023;2:01:50 PM;305,00
Jul 13, 2023;2:02:10 PM;300,00
Jul 13, 2023;2:02:30 PM;305,00
Jul 13, 2023;2:02:50 PM;310,00
Jul 13, 2023;2:03:10 PM;315,00
Jul 13, 2023;2:03:30 PM;320,00
Jul 13, 2023;2:03:50 PM;325,00
Jul 13, 2023;2:04:10 PM;330,00
Jul 13, 2023;2:04:30 PM;335,00
Jul 13, 2023;2:04:50 PM;340,00
Jul 13, 2023;2:05:10 PM;335,00
Jul 13, 2023;2:05:30 PM;340,00
Jul 13, 2023;2:05:50 PM;335,00
Jul 13, 2023;2:06:10 PM;330,00
Jul 13, 2023;2:06:30 PM;325,00
Jul 13, 2023;2:06:50 PM;320,00
Jul 13, 2023;2:07:10 PM;315,00
Jul 13, 2023;2:07:30 PM;310,00
Jul 13, 2023;2:07:50 PM;305,00
Jul 13, 2023;2:08:10 PM;300,00
Jul 13, 2023;2:08:35 PM;305,00
Jul 13, 2023;2:08:55 PM;300,00
Jul 13, 2023;2:09:15 PM;305,00
Jul 13, 2023;2:09:35 PM;310,00
Jul 13, 2023;2:09:55 PM;315,00
Jul 13, 2023;2:10:15 PM;320,00
Jul 13, 2023;2:10:35 PM;325,00
Jul 13, 2023;2:10:55 PM;330,00
Jul 13, 2023;2:11:15 PM;335,00
Jul 13, 2023;2:11:35 PM;340,00
Jul 13, 2023;2:11:55 PM;345,00
Jul 13, 2023;2:12:15 PM;350,00
Jul 13, 2023;2:12:35 PM;355,00
Jul 13, 2023;2:12:55 PM;360,00
Jul 13, 2023;2:13:15 PM;365,00
Jul 13, 2023;2:13:35 PM;370,00
Jul 13, 2023;2:13:55 PM;375,00
Jul 13, 2023;2:14:15 PM;380,00
Jul 13, 2023;2:14:35 PM;385,00
Jul 13, 2023;2:14:55 PM;390,00
Jul 13, 2023;2:15:15 PM;395,00
Jul 13, 2023;2:15:35 PM;400,00
Jul 13, 2023;2:15:55 PM;405,00
Jul 13, 2023;2:16:15 PM;410,00
Jul 13, 2023;2:16:35 PM;415,00
Jul 13, 2023;2:16:55 PM;420,00
Jul 13, 2023;2:17:15 PM;425,00
Jul 13, 2023;2:17:35 PM;430,00
Jul 13, 2023;2:17:55 PM;425,00
Jul 13, 2023;2:18:15 PM;420,00
Jul 13, 2023;2:18:35 PM;415,00
Jul 13, 2023;2:18:55 PM;410,00
Jul 13, 2023;2:19:15 PM;405,00
Jul 13, 2023;2:19:35 PM;400,00
Jul 13, 2023;2:19:55 PM;395,00
Jul 13, 2023;2:20:15 PM;390,00
Jul 13, 2023;2:20:35 PM;385,00
Jul 13, 2023;2:20:55 PM;380,00
Jul 13, 2023;2:21:15 PM;375,00
Jul 13, 2023;2:21:35 PM;370,00
Jul 13, 2023;2:21:55 PM;365,00
Jul 13, 2023;2:22:15 PM;360,00
Jul 13, 2023;2:22:35 PM;355,00
Jul 13, 2023;2:22:55 PM;350,00
Jul 13, 2023;2:23:15 PM;345,00
Jul 13, 2023;2:23:35 PM;340,00
Jul 13, 2023;2:23:55 PM;335,00
Jul 13, 2023;2:24:15 PM;330,00
Jul 13, 2023;2:24:35 PM;325,00
Jul 13, 2023;2:24:55 PM;320,00
Jul 13, 2023;2:25:15 PM;315,00
Jul 13, 2023;2:25:35 PM;310,00
Jul 13, 2023;2:25:55 PM;305,00
Jul 13, 2023;2:26:15 PM;300,00
Jul 13, 2023;2:29:29 PM;305,00
Jul 13, 2023;2:29:48 PM;300,00
Jul 13, 2023;2:31:29 PM;315,00
Jul 13, 2023;2:31:49 PM;310,00
Jul 13, 2023;2:32:09 PM;315,00
Jul 13, 2023;2:32:29 PM;320,00
Jul 13, 2023;2:32:49 PM;325,00
Jul 13, 2023;2:33:09 PM;330,00
Jul 13, 2023;2:33:29 PM;335,00
Jul 13, 2023;2:33:49 PM;340,00
Jul 13, 2023;2:34:09 PM;345,00
Jul 13, 2023;2:34:29 PM;350,00
Jul 13, 2023;2:34:49 PM;345,00
Jul 13, 2023;2:35:09 PM;350,00
Jul 13, 2023;2:35:29 PM;355,00
Jul 13, 2023;2:35:49 PM;350,00
Jul 13, 2023;2:36:09 PM;345,00
Jul 13, 2023;2:36:29 PM;340,00
Jul 13, 2023;2:36:49 PM;335,00
Jul 13, 2023;2:37:09 PM;330,00
Jul 13, 2023;2:37:29 PM;325,00
Jul 13, 2023;2:37:49 PM;320,00
Jul 13, 2023;2:38:09 PM;315,00
Jul 13, 2023;2:38:29 PM;310,00
Jul 13, 2023;2:38:49 PM;305,00
Jul 13, 2023;2:39:09 PM;310,00
Jul 13, 2023;2:39:29 PM;315,00
Jul 13, 2023;2:39:49 PM;320,00
Jul 13, 2023;2:40:09 PM;325,00
Jul 13, 2023;2:40:29 PM;330,00
Jul 13, 2023;2:40:49 PM;335,00
Jul 13, 2023;2:41:09 PM;340,00
Jul 13, 2023;2:41:29 PM;345,00
Jul 13, 2023;2:41:49 PM;350,00
Jul 13, 2023;2:42:09 PM;355,00
Jul 13, 2023;2:42:29 PM;350,00
Jul 13, 2023;2:42:49 PM;345,00
Jul 13, 2023;2:43:09 PM;340,00
Jul 13, 2023;2:43:29 PM;345,00
Jul 13, 2023;2:43:49 PM;340,00
Jul 13, 2023;2:44:09 PM;335,00
Jul 13, 2023;2:44:29 PM;340,00
Jul 13, 2023;2:44:49 PM;345,00
Jul 13, 2023;2:45:09 PM;340,00
Jul 13, 2023;2:45:29 PM;345,00
Jul 13, 2023;2:45:49 PM;350,00
Jul 13, 2023;2:46:09 PM;355,00
Jul 13, 2023;2:46:29 PM;350,00
Jul 13, 2023;2:46:49 PM;345,00
Jul 13, 2023;2:47:09 PM;340,00
Jul 13, 2023;2:47:29 PM;335,00
Jul 13, 2023;2:47:49 PM;330,00
Jul 13, 2023;2:48:09 PM;325,00
Jul 13, 2023;2:48:29 PM;320,00
Jul 13, 2023;2:48:49 PM;315,00
Jul 13, 2023;2:49:09 PM;310,00
Jul 13, 2023;2:49:29 PM;305,00
Jul 13, 2023;2:49:49 PM;310,00
Jul 13, 2023;2:50:09 PM;315,00
Jul 13, 2023;2:50:29 PM;320,00
Jul 13, 2023;2:50:49 PM;325,00
Jul 13, 2023;2:51:09 PM;330,00
Jul 13, 2023;2:51:29 PM;335,00
Jul 13, 2023;2:51:49 PM;340,00
Jul 13, 2023;2:52:09 PM;345,00
Jul 13, 2023;2:52:29 PM;350,00
Jul 13, 2023;2:52:49 PM;345,00
Jul 13, 2023;2:53:09 PM;350,00
Jul 13, 2023;2:53:29 PM;355,00
Jul 13, 2023;2:53:49 PM;360,00
Jul 13, 2023;2:54:09 PM;365,00
Jul 13, 2023;2:54:29 PM;370,00
Jul 13, 2023;2:54:49 PM;375,00
Jul 13, 2023;2:55:09 PM;380,00
Jul 13, 2023;2:55:29 PM;385,00
Jul 13, 2023;2:55:49 PM;390,00
Jul 13, 2023;2:56:09 PM;395,00
Jul 13, 2023;2:56:29 PM;400,00
Jul 13, 2023;2:56:49 PM;405,00
Jul 13, 2023;2:57:09 PM;410,00
Jul 13, 2023;2:57:30 PM;415,00
Jul 13, 2023;2:57:49 PM;420,00
Jul 13, 2023;2:58:09 PM;425,00
Jul 13, 2023;2:58:29 PM;430,00
Jul 13, 2023;2:58:49 PM;435,00
Jul 13, 2023;2:59:09 PM;440,00
Jul 13, 2023;2:59:29 PM;445,00
Jul 13, 2023;2:59:50 PM;450,00
Jul 13, 2023;3:00:10 PM;455,00
Jul 13, 2023;3:00:34 PM;465,00
Jul 13, 2023;3:00:54 PM;470,00
Jul 13, 2023;3:01:14 PM;475,00
Jul 13, 2023;3:01:34 PM;480,00
Jul 13, 2023;3:01:54 PM;485,00
Jul 13, 2023;3:02:14 PM;490,00
Jul 13, 2023;3:02:34 PM;495,00
Jul 13, 2023;3:02:54 PM;500,00
Jul 13, 2023;3:03:14 PM;505,00
Jul 13, 2023;3:03:34 PM;510,00
Jul 13, 2023;3:03:54 PM;515,00
Jul 13, 2023;3:04:14 PM;520,00
Jul 13, 2023;3:04:34 PM;525,00
Jul 13, 2023;3:04:54 PM;530,00
Jul 13, 2023;3:05:14 PM;535,00
Jul 13, 2023;3:05:34 PM;540,00
Jul 13, 2023;3:05:54 PM;545,00
Jul 13, 2023;3:06:14 PM;550,00
Jul 13, 2023;3:06:34 PM;555,00
Jul 13, 2023;3:06:54 PM;560,00
Jul 13, 2023;3:07:14 PM;565,00
Jul 13, 2023;3:07:34 PM;570,00
Jul 13, 2023;3:07:54 PM;565,00
Jul 13, 2023;3:08:14 PM;560,00
Jul 13, 2023;3:08:34 PM;555,00
Jul 13, 2023;3:08:54 PM;550,00
Jul 13, 2023;3:09:14 PM;545,00
Jul 13, 2023;3:09:34 PM;540,00
Jul 13, 2023;3:09:54 PM;535,00
Jul 13, 2023;3:10:14 PM;530,00
Jul 13, 2023;3:10:34 PM;525,00
Jul 13, 2023;3:10:54 PM;520,00
Jul 13, 2023;3:11:14 PM;515,00
Jul 13, 2023;3:11:34 PM;510,00
Jul 13, 2023;3:11:54 PM;505,00
Jul 13, 2023;3:12:14 PM;500,00
Jul 13, 2023;3:12:34 PM;495,00
Jul 13, 2023;3:12:54 PM;490,00
Jul 13, 2023;3:13:14 PM;485,00
Jul 13, 2023;3:13:34 PM;490,00
Jul 13, 2023;3:13:54 PM;495,00
Jul 13, 2023;3:14:14 PM;500,00
Jul 13, 2023;3:14:37 PM;505,00
Jul 13, 2023;3:14:57 PM;510,00
Jul 13, 2023;3:15:20 PM;515,00
Jul 13, 2023;3:15:40 PM;520,00
Jul 13, 2023;3:16:00 PM;525,00
Jul 13, 2023;3:16:20 PM;530,00
Jul 13, 2023;3:16:40 PM;535,00
Jul 13, 2023;3:17:00 PM;540,00
Jul 13, 2023;3:17:20 PM;545,00
Jul 13, 2023;3:17:40 PM;550,00
Jul 13, 2023;3:18:00 PM;555,00
Jul 13, 2023;3:18:20 PM;560,00
Jul 13, 2023;3:18:40 PM;565,00
Jul 13, 2023;3:19:00 PM;570,00
Jul 13, 2023;3:19:20 PM;575,00
Jul 13, 2023;3:19:40 PM;580,00
Jul 13, 2023;3:20:01 PM;585,00
Jul 13, 2023;3:20:20 PM;590,00
Jul 13, 2023;3:21:01 PM;600,00
Jul 13, 2023;3:21:21 PM;605,00
Jul 13, 2023;3:21:41 PM;610,00
Jul 13, 2023;3:22:01 PM;615,00
Jul 13, 2023;3:22:21 PM;620,00
Jul 13, 2023;3:22:41 PM;625,00
Jul 13, 2023;3:23:01 PM;630,00
Jul 13, 2023;3:23:21 PM;635,00
Jul 13, 2023;3:23:41 PM;640,00
Jul 13, 2023;3:24:01 PM;645,00
Jul 13, 2023;3:24:21 PM;650,00
Jul 13, 2023;3:24:41 PM;655,00
Jul 13, 2023;3:25:01 PM;660,00
Jul 13, 2023;3:25:21 PM;665,00
Jul 13, 2023;3:25:41 PM;670,00
Jul 13, 2023;3:26:01 PM;675,00
Jul 13, 2023;3:26:21 PM;680,00
Jul 13, 2023;3:26:50 PM;685,00
Jul 13, 2023;3:27:10 PM;690,00
Jul 13, 2023;3:27:30 PM;695,00
Jul 13, 2023;3:27:50 PM;700,00
Jul 13, 2023;3:28:10 PM;705,00
Jul 13, 2023;3:28:30 PM;710,00
Jul 13, 2023;3:28:50 PM;715,00
Jul 13, 2023;3:29:10 PM;720,00
Jul 13, 2023;3:29:30 PM;725,00
Jul 13, 2023;3:29:50 PM;730,00
Jul 13, 2023;3:30:10 PM;735,00
Jul 13, 2023;3:30:30 PM;740,00
Jul 13, 2023;3:30:50 PM;745,00
Jul 13, 2023;3:31:10 PM;750,00
Jul 13, 2023;3:31:30 PM;755,00
Jul 13, 2023;3:31:50 PM;760,00
Jul 13, 2023;3:32:10 PM;765,00
Jul 13, 2023;3:32:30 PM;770,00
Jul 13, 2023;3:32:50 PM;775,00
Jul 13, 2023;3:33:10 PM;780,00
Jul 13, 2023;3:33:30 PM;785,00
Jul 13, 2023;3:33:50 PM;790,00
Jul 13, 2023;3:34:10 PM;795,00
Jul 13, 2023;3:34:30 PM;800,00
Jul 13, 2023;3:34:50 PM;805,00
Jul 13, 2023;3:35:10 PM;810,00
Jul 13, 2023;3:35:30 PM;815,00
Jul 13, 2023;3:35:50 PM;820,00
Jul 13, 2023;3:36:10 PM;825,00
Jul 13, 2023;3:36:30 PM;830,00
Jul 13, 2023;3:36:50 PM;835,00
Jul 13, 2023;3:37:10 PM;840,00
Jul 13, 2023;3:37:30 PM;845,00
Jul 13, 2023;3:37:50 PM;850,00
Jul 13, 2023;3:38:10 PM;855,00
Jul 13, 2023;3:38:30 PM;860,00
Jul 13, 2023;3:38:50 PM;865,00
Jul 13, 2023;3:39:10 PM;870,00
Jul 13, 2023;3:39:30 PM;875,00
Jul 13, 2023;3:39:50 PM;880,00
Jul 13, 2023;3:40:10 PM;885,00
Jul 13, 2023;3:40:30 PM;890,00
Jul 13, 2023;3:40:50 PM;895,00
Jul 13, 2023;3:41:10 PM;900,00
Jul 13, 2023;3:41:30 PM;905,00
Jul 13, 2023;3:41:50 PM;910,00
Jul 13, 2023;3:42:10 PM;915,00
Jul 13, 2023;3:42:30 PM;910,00
Jul 13, 2023;3:42:50 PM;905,00
Jul 13, 2023;3:43:10 PM;900,00
Jul 13, 2023;3:43:30 PM;895,00
Jul 13, 2023;3:43:50 PM;890,00
Jul 13, 2023;3:44:10 PM;885,00
Jul 13, 2023;3:44:30 PM;880,00
Jul 13, 2023;3:44:50 PM;885,00
Jul 13, 2023;3:45:10 PM;890,00
Jul 13, 2023;3:45:30 PM;895,00
Jul 13, 2023;3:45:50 PM;900,00
Jul 13, 2023;3:46:10 PM;905,00
Jul 13, 2023;3:46:30 PM;910,00
Jul 13, 2023;3:46:50 PM;905,00
Jul 13, 2023;3:47:10 PM;900,00
Jul 13, 2023;3:47:30 PM;895,00
Jul 13, 2023;3:47:50 PM;890,00
Jul 13, 2023;3:48:10 PM;885,00
Jul 13, 2023;3:48:30 PM;890,00
Jul 13, 2023;3:48:50 PM;895,00
Jul 13, 2023;3:49:10 PM;900,00
Jul 13, 2023;3:49:30 PM;905,00
Jul 13, 2023;3:49:50 PM;910,00
Jul 13, 2023;3:50:10 PM;915,00
Jul 13, 2023;3:50:30 PM;910,00
Jul 13, 2023;3:50:50 PM;905,00
Jul 13, 2023;3:51:10 PM;900,00
Jul 13, 2023;3:51:30 PM;905,00
Jul 13, 2023;3:51:50 PM;910,00
Jul 13, 2023;3:52:10 PM;915,00
Jul 13, 2023;3:52:30 PM;910,00
Jul 13, 2023;3:52:50 PM;905,00
Jul 13, 2023;3:53:10 PM;900,00
Jul 13, 2023;3:53:30 PM;895,00
Jul 13, 2023;3:53:50 PM;890,00
Jul 13, 2023;3:54:10 PM;885,00
Jul 13, 2023;3:54:30 PM;880,00
Jul 13, 2023;3:54:50 PM;875,00
Jul 13, 2023;3:55:10 PM;870,00
Jul 13, 2023;3:55:30 PM;875,00
Jul 13, 2023;3:55:50 PM;880,00
Jul 13, 2023;3:56:10 PM;885,00
Jul 13, 2023;3:56:30 PM;890,00
Jul 13, 2023;3:56:50 PM;895,00
Jul 13, 2023;3:57:10 PM;900,00
Jul 13, 2023;3:57:30 PM;905,00
Jul 13, 2023;3:57:50 PM;910,00
Jul 13, 2023;3:58:10 PM;915,00
Jul 13, 2023;3:58:30 PM;920,00
Jul 13, 2023;3:58:50 PM;925,00
Jul 13, 2023;3:59:10 PM;920,00
Jul 13, 2023;3:59:30 PM;915,00
Jul 13, 2023;3:59:50 PM;910,00
Jul 13, 2023;4:00:10 PM;905,00
Jul 13, 2023;4:00:30 PM;900,00
Jul 13, 2023;4:00:50 PM;895,00
Jul 13, 2023;4:01:10 PM;890,00
Jul 13, 2023;4:01:30 PM;885,00
