,DateTime,Temperature Value (°C),Stirrer Value (rpm),Feed 1 Value (%),pO₂ Value (pO₂),pH Value (pH),Flow - Air Value,time [h],BM (g/l), Glucose addition (g) ,glucose [g/l] ,Feed 1 Value (ml/min),Stirrer Value (rpm) - smoothed,pO₂ Value (pO₂) - smoothed,Filtered Feed 1 Value,real Feed
0,2023-07-12 19:01:00,29.902727272727272,193.48727272727274,0.0,79.52799999999999,6.94,0.0,0.0,,,,0.0,193.48727272727274,79.52799999999999,0.0,0.0
1,2023-07-12 19:02:00,29.885454545454547,193.84,0.0,79.08857142857143,6.93625,0.0,0.02,,,,0.0,193.66452261306534,79.30718162239769,0.0,0.0
2,2023-07-12 19:03:00,29.87230769230769,193.57500000000002,0.0,77.79833333333333,6.92,0.0,0.03,,,,0.0,193.6343813339618,78.79916900024209,0.0,0.0
3,2023-07-12 19:04:00,29.85,193.225,0.0,74.97,6.92,0.0,0.05,,,,0.0,193.5304879632748,77.8273971060146,0.0,0.0
4,2023-07-12 19:05:00,29.860909090909093,193.66416666666666,0.0,72.25999999999999,6.914444444444445,0.0,0.07,,,,0.0,193.55776379259498,76.69142428934067,0.0,0.0
5,2023-07-12 19:06:00,29.88,193.66272727272727,0.0,69.24285714285715,6.91,0.0,0.08,,,,0.0,193.57570018153956,75.41859685211361,0.0,0.0
6,2023-07-12 19:07:00,29.885833333333334,193.96,0.0,66.68571428571428,6.91,0.0,0.1,,,,0.0,193.63226922349688,74.13311406868182,0.0,0.0
7,2023-07-12 19:08:00,29.89090909090909,193.86833333333334,0.0,63.27,6.91,0.0,0.12,,,,0.0,193.66282558568955,72.72698228417332,0.0,0.0
8,2023-07-12 19:09:00,29.90416666666667,193.25727272727272,0.0,60.20399999999999,6.91,0.0,0.13,,,,0.0,193.61593151182896,71.2789499401745,0.0,0.0
9,2023-07-12 19:10:00,29.905454545454543,193.98363636363638,0.0,56.745,6.91,0.0,0.15,,,,0.0,193.65438715200744,69.75894728988558,0.0,0.0
10,2023-07-12 19:11:00,29.9075,193.9416666666667,0.0,53.83833333333333,6.91,0.0,0.17,,,,0.0,193.68183552988654,68.23779800618198,0.0,0.0
11,2023-07-12 19:12:00,29.906363636363633,193.4409090909091,0.0,50.345,6.91,0.0,0.18,,,,0.0,193.66063004056335,66.66293748571711,0.0,0.0
12,2023-07-12 19:13:00,29.91727272727273,193.73454545454544,0.0,46.62428571428571,6.904444444444445,0.7144444444444445,0.2,,,,0.0,193.6666649876042,65.02684839825987,0.0,0.0
13,2023-07-12 19:14:00,29.910833333333333,67.28166666666667,0.0,44.817142857142855,6.9,0.1142857142857143,0.22,,,,0.0,184.03763897424847,63.48711043123062,0.0,0.0
14,2023-07-12 19:15:00,29.900909090909092,4.0,0.0,44.51,6.9,0.32,0.23,,,,0.0,171.17244516344545,62.131037306423,0.0,0.0
15,2023-07-12 19:16:00,29.921666666666667,4.0,0.0,43.792500000000004,6.9,0.5,0.25,,,,0.0,159.91824180352276,60.89647004285138,0.0,0.0
16,2023-07-12 19:17:00,29.894545454545458,156.32818181818183,0.0,42.528333333333336,6.9,0.5,0.27,,,,0.0,159.68965826978794,59.726948192428225,0.0,0.0
17,2023-07-12 19:18:00,29.889090909090907,294.28,0.0,42.92,6.9,0.5,0.28,,,,0.0,167.8226814691531,58.71133817314803,0.0,0.0
18,2023-07-12 19:19:00,29.885833333333334,293.90916666666664,0.0,42.0225,6.9,0.5,0.3,,,,0.0,175.07606046088694,57.751279146901624,0.0,0.0
19,2023-07-12 19:20:00,29.86727272727273,293.9318181818182,0.0,41.874,6.9,0.5,0.32,,,,0.0,181.6032590346599,56.87934701849451,0.0,0.0
20,2023-07-12 19:21:00,29.87181818181818,293.86,0.0,43.69714285714286,6.9,0.5,0.33,,,,0.0,187.50305843859357,56.18653908923451,0.0,0.0
21,2023-07-12 19:22:00,29.870833333333334,293.67249999999996,0.0,46.735,6.9,0.5,0.35,,,,0.0,192.855165969422,55.71007756891885,0.0,0.0
22,2023-07-12 19:23:00,29.86727272727273,293.7427272727273,0.0,42.98428571428571,6.9,0.5,0.37,,,,0.0,197.7434674994132,55.09347521487508,0.0,0.0
23,2023-07-12 19:24:00,29.872500000000002,293.86090909090905,0.0,40.21,6.9,0.5,0.38,,,,0.0,202.22819164064228,54.39903017455432,0.0,0.0
24,2023-07-12 19:25:00,29.877272727272725,293.7575,0.0,40.38,6.898750000000001,0.5,0.4,,,,0.0,206.3478184468838,53.76805007058746,0.0,0.0
25,2023-07-12 19:26:00,29.886666666666667,293.67,0.0,40.00333333333334,6.89,0.5,0.42,,,,0.0,210.14514737882018,53.16947183792512,0.0,0.0
26,2023-07-12 19:27:00,29.88090909090909,293.9,0.0,40.6025,6.89,0.5,0.43,,,,0.0,213.669333577913,52.64068637261103,0.0,0.0
27,2023-07-12 19:28:00,29.87909090909091,293.7754545454546,0.0,41.895,6.89,0.5,0.45,,,,0.0,216.9352292145604,52.202588886261495,0.0,0.0
28,2023-07-12 19:29:00,29.89363636363636,293.8272727272727,0.0,44.3675,6.89,0.5,0.47,,,,0.0,219.97650914406154,51.89269078124228,0.0,0.0
29,2023-07-12 19:30:00,29.89,293.8775,0.0,44.177499999999995,6.89,0.5,0.48,,,,0.0,222.81558316878818,51.59629424461755,0.0,0.0
30,2023-07-12 19:31:00,29.891000000000002,293.927,0.0,42.488,6.89,0.5,0.5,,,,0.0,225.47200124694646,51.256047367663655,0.0,0.0
31,2023-07-12 19:32:00,29.89916666666667,293.685,0.0,42.562,6.89,0.5,0.52,,,,0.0,227.95229657385082,50.93992279533739,0.0,0.0
32,2023-07-12 19:33:00,29.885454545454547,293.7490909090909,0.0,41.95,6.89,0.5,0.53,,,,0.0,230.28328883245024,50.621435539946674,0.0,0.0
33,2023-07-12 19:34:00,29.89909090909091,293.92083333333335,0.0,43.525,6.89,0.5,0.55,,,,0.0,232.48188112978946,50.3762631556402,0.0,0.0
34,2023-07-12 19:35:00,29.88090909090909,293.75363636363636,0.0,46.45,6.89,0.5,0.57,,,,0.0,234.5480176662685,50.243866169023136,0.0,0.0
35,2023-07-12 19:36:00,29.897499999999997,293.6983333333333,0.0,47.494,6.89,0.5,0.58,,,,0.0,236.49640011187591,50.153286923399975,0.0,0.0
36,2023-07-12 19:37:00,29.888181818181817,293.50636363636363,0.0,46.09,6.89,0.5,0.6,,,,0.0,238.33216877106761,50.022445675201716,0.0,0.0
37,2023-07-12 19:38:00,29.885,293.93083333333334,0.0,46.135,6.89,0.5,0.62,,,,0.0,240.08360897742642,49.899985383948525,0.0,0.0
38,2023-07-12 19:39:00,29.885454545454547,294.05636363636364,0.0,41.99125,6.885,0.5,0.63,,,,0.0,241.74804282518636,49.656092572673586,0.0,0.0
39,2023-07-12 19:40:00,29.89,293.63181818181823,0.0,36.385,6.88,0.5,0.65,,,,0.0,243.3153947566243,49.255187425870055,0.0,0.0
40,2023-07-12 19:41:00,29.89636363636364,293.4027272727273,0.0,35.230000000000004,6.88,0.5,0.67,,,,0.0,244.7985060682655,48.839894514982696,0.0,0.0
41,2023-07-12 19:42:00,29.89333333333333,293.94545454545454,0.0,34.519999999999996,6.88,0.5,0.68,,,,0.0,246.22578251687943,48.424030482298,0.0,0.0
42,2023-07-12 19:43:00,29.901818181818182,294.2391666666667,0.0,33.604285714285716,6.88,0.5,0.7,,,,0.0,247.59408527521973,48.001692044734234,0.0,0.0
43,2023-07-12 19:44:00,29.89,293.63909090909095,0.0,32.944,6.88,0.5,0.72,,,,0.0,248.88245965733347,47.58036633487435,0.0,0.0
44,2023-07-12 19:45:00,29.896666666666665,294.035,0.0,33.11,6.88,0.5,0.73,,,,0.0,250.12354649177993,47.18262611889674,0.0,0.0
45,2023-07-12 19:46:00,29.914545454545454,293.71,0.0,32.725,6.88,0.5,0.75,0.3766666666666667,0.0,0.9469259,0.0,251.30099749033758,46.79206563644644,0.0,0.0
46,2023-07-12 19:47:00,29.905833333333334,293.60166666666663,0.0,32.292,6.88,0.5,0.77,,,,0.0,252.42459702672875,46.40691175250103,0.0,0.0
47,2023-07-12 19:48:00,29.903333333333336,293.4166666666667,0.0,32.676,6.88,0.5,0.78,,,,0.0,253.49569746142532,46.048130513201144,0.0,0.0
48,2023-07-12 19:49:00,29.903636363636362,293.56636363636363,0.0,32.094,6.88,0.5,0.8,,,,0.0,254.52610225815133,45.689304359621104,0.0,0.0
49,2023-07-12 19:50:00,29.89363636363636,293.74363636363637,0.0,31.556,6.88,0.5,0.82,,,,0.0,255.5189664730845,45.33149369004451,0.0,0.0
50,2023-07-12 19:51:00,29.903636363636362,293.67727272727274,0.0,31.2,6.88,0.5,0.83,,,,0.0,256.4704407968352,44.979126021711586,0.0,0.0
51,2023-07-12 19:52:00,29.897499999999997,293.8908333333333,0.0,30.650000000000002,6.88,0.5,0.85,,,,0.0,257.38978496897215,44.62708806574873,0.0,0.0
52,2023-07-12 19:53:00,29.879,293.67727272727274,0.0,30.266666666666666,6.88,0.5,0.87,,,,0.0,258.26849489206285,44.27934713457194,0.0,0.0
53,2023-07-12 19:54:00,29.882499999999997,293.8,0.0,30.0025,6.878888888888889,0.5,0.88,,,,0.0,259.1168391105219,43.9384755422303,0.0,0.0
54,2023-07-12 19:55:00,29.875454545454545,293.81454545454545,0.0,32.153999999999996,6.87125,0.5,0.9,,,,0.0,259.93393776739225,43.660962122697406,0.0,0.0
55,2023-07-12 19:56:00,29.86916666666667,293.54083333333335,0.0,35.67666666666667,6.87,0.5,0.92,,,,0.0,260.7147693068706,43.47545288098985,0.0,0.0
56,2023-07-12 19:57:00,29.894166666666667,293.78333333333336,0.0,37.196666666666665,6.87,0.5,0.93,,,,0.0,261.47305771807106,43.33147533122638,0.0,0.0
57,2023-07-12 19:58:00,29.89272727272727,293.5590909090909,0.0,34.9775,6.87,0.5,0.95,,,,0.0,262.19942343261107,43.142357492178135,0.0,0.0
58,2023-07-12 19:59:00,29.87,294.1318181818182,0.0,29.970000000000002,6.87,0.5,0.97,,,,0.0,262.9132891880417,42.847882398599715,0.0,0.0
59,2023-07-12 20:00:00,29.8625,293.9733333333333,0.0,30.256666666666664,6.87,0.5,0.98,,,,0.0,263.5991785496362,42.56983447053895,0.0,0.0
60,2023-07-12 20:01:00,29.89181818181818,308.1318181818182,0.0,30.675,6.87,0.53625,1.0,,,,0.0,264.5708388054336,42.310300384983435,0.0,0.0
61,2023-07-12 20:02:00,29.914545454545454,736.1527272727272,0.0,52.775999999999996,6.87,0.69625,1.02,,,,0.0,274.74012014652754,42.53598471769263,0.0,0.0
62,2023-07-12 20:03:00,29.905,495.7991666666667,0.0,72.1425,6.87,0.5,1.03,,,,0.0,279.4525835576863,43.16712658768651,0.0,0.0
63,2023-07-12 20:04:00,29.916363636363634,485.8636363636364,0.0,72.345,6.87,0.5,1.05,,,,0.0,283.80354318126354,43.7821699557283,0.0,0.0
64,2023-07-12 20:05:00,29.91,407.46727272727276,0.0,72.16333333333334,6.87,0.7688888888888888,1.07,,,,0.0,286.38169988170654,44.37386395361243,0.0,0.0
65,2023-07-12 20:06:00,29.91416666666667,317.7441666666667,0.0,71.30666666666667,6.87,0.8,1.08,,,,0.0,287.0285315512772,44.92933651463739,0.0,0.0
66,2023-07-12 20:07:00,29.911666666666665,293.7858333333333,0.0,69.55,6.87,0.8,1.1,,,,0.0,287.16643165786263,45.431784418895745,0.0,0.0
67,2023-07-12 20:08:00,29.89636363636364,293.4281818181818,0.0,66.39285714285714,6.87,0.8,1.12,,,,0.0,287.29290250606726,45.85514283767745,0.0,0.0
68,2023-07-12 20:09:00,29.893333333333334,293.7233333333333,0.0,64.095,6.868888888888889,0.8,1.13,,,,0.0,287.4214692175527,46.219821117611815,0.0,0.0
69,2023-07-12 20:10:00,29.89272727272727,293.09363636363634,0.0,61.53,6.86125,0.8,1.15,,,,0.0,287.5337534858143,46.52289614845784,0.0,0.0
70,2023-07-12 20:11:00,29.88,293.57272727272726,0.0,60.376666666666665,6.86,0.8,1.17,,,,0.0,287.65213926572244,46.794480276049335,0.0,0.0
71,2023-07-12 20:12:00,29.878333333333334,293.7283333333333,0.0,58.57,6.86,0.8,1.18,,,,0.0,287.7701216395488,47.02312731309451,0.0,0.0
72,2023-07-12 20:13:00,29.88272727272727,293.65727272727275,0.0,56.87285714285714,6.86,0.8,1.2,,,,0.0,287.88336688986044,47.21259673615721,0.0,0.0
73,2023-07-12 20:14:00,29.895,293.5425,0.0,55.565,6.86,0.8,1.22,,,,0.0,287.99122976416425,47.371793243086636,0.0,0.0
74,2023-07-12 20:15:00,29.87818181818182,293.75454545454545,0.0,54.36666666666667,6.86,0.8,1.23,,,,0.0,288.1000920661591,47.50391823223558,0.0,0.0
75,2023-07-12 20:16:00,29.900833333333335,293.33166666666665,0.0,53.132000000000005,6.862222222222223,0.8,1.25,,,,0.0,288.19803975943245,47.60928949591839,0.0,0.0
76,2023-07-12 20:17:00,29.895,293.7391666666667,0.0,51.63333333333333,6.87,0.8,1.27,,,,0.0,288.3008859515959,47.68397783868788,0.0,0.0
77,2023-07-12 20:18:00,29.895454545454548,293.5072727272727,0.0,50.699999999999996,6.868888888888889,0.8,1.28,,,,0.0,288.396698983833,47.73948163451031,0.0,0.0
78,2023-07-12 20:19:00,29.89,293.8727272727273,0.0,50.443333333333335,6.87,0.8,1.3,,,,0.0,288.4966344675911,47.78882592443665,0.0,0.0
79,2023-07-12 20:20:00,29.9025,293.285,0.0,49.9475,6.87,0.8,1.32,,,,0.0,288.58330535859864,47.82789859010048,0.0,0.0
80,2023-07-12 20:21:00,29.88,293.1225,0.0,49.168,6.864444444444445,0.8,1.33,,,,0.0,288.6648059994376,47.85195993408865,0.0,0.0
81,2023-07-12 20:22:00,29.884545454545457,293.9472727272727,0.0,48.33,6.86,0.8,1.35,,,,0.0,288.7589034596339,47.860475341452656,0.0,0.0
82,2023-07-12 20:23:00,29.8925,293.3383333333333,0.0,46.76,6.86,0.8,1.37,,,,0.0,288.83984519590456,47.84102436451517,0.0,0.0
83,2023-07-12 20:24:00,29.885454545454547,293.6181818181818,0.0,45.562,6.86,0.8,1.38,,,,0.0,288.92365934324823,47.80104926460345,0.0,0.0
84,2023-07-12 20:25:00,29.882500000000004,293.9558333333333,0.0,45.265,6.86,0.8,1.4,,,,0.0,289.0112653227932,47.756898748258486,0.0,0.0
85,2023-07-12 20:26:00,29.885454545454547,293.46,0.0,44.788,6.86,0.8,1.42,,,,0.0,289.08814449635986,47.70559281550895,0.0,0.0
86,2023-07-12 20:27:00,29.884545454545457,293.94545454545454,0.0,44.085,6.86,0.8,1.43,,,,0.0,289.17147755602645,47.64347714365071,0.0,0.0
87,2023-07-12 20:28:00,29.9,293.5218181818182,0.0,43.01333333333333,6.86,0.8,1.45,,,,0.0,289.24558262695274,47.5646058172474,0.0,0.0
88,2023-07-12 20:29:00,29.88272727272727,293.5018181818182,0.0,42.60333333333333,6.86,0.8,1.47,,,,0.0,289.3175782426812,47.48068427139512,0.0,0.0
89,2023-07-12 20:30:00,29.88090909090909,293.42727272727274,0.0,42.112857142857145,6.86,0.8,1.48,,,,0.0,289.38661763831414,47.3905093101648,0.0,0.0
90,2023-07-12 20:31:00,29.865,293.4216666666667,0.0,41.32875,6.86,0.8,1.5,,,,0.0,289.4539452822369,47.28936457325763,0.0,0.0
91,2023-07-12 20:32:00,29.87181818181818,293.4554545454546,0.0,40.54,6.86,0.8,1.52,,,,0.0,289.5202698647868,47.17749458662195,0.0,0.0
92,2023-07-12 20:33:00,29.895,293.51166666666666,0.0,40.339999999999996,6.855,0.8,1.53,,,,0.0,289.5859947007094,47.06490412465238,0.0,0.0
93,2023-07-12 20:34:00,29.871818181818185,294.51,0.0,40.724000000000004,6.85,0.8,1.55,,,,0.0,289.6665554949178,46.96116169522097,0.0,0.0
94,2023-07-12 20:35:00,29.861818181818183,293.48727272727274,0.0,40.20666666666667,6.85,0.8,1.57,,,,0.0,289.72867048234116,46.85135106328086,0.0,0.0
95,2023-07-12 20:36:00,29.88,293.4458333333333,0.0,38.868,6.85,0.8,1.58,,,,0.0,289.78872614990036,46.722369499468876,0.0,0.0
96,2023-07-12 20:37:00,29.8575,293.4490909090909,0.0,38.568333333333335,6.85,0.8,1.6,,,,0.0,289.8475023245276,46.59143635888097,0.0,0.0
97,2023-07-12 20:38:00,29.885833333333334,293.2908333333333,0.0,37.03666666666667,6.85,0.8,1.62,,,,0.0,289.9024605799213,46.4389347632953,0.0,0.0
98,2023-07-12 20:39:00,29.889090909090907,293.68363636363637,0.0,36.593333333333334,6.85,0.8,1.63,,,,0.0,289.96245349739905,46.282722413514996,0.0,0.0
99,2023-07-12 20:40:00,29.895833333333332,293.3441666666667,0.0,35.512,6.85,0.8,1.65,,,,0.0,290.0157955428917,46.11282853540856,0.0,0.0
100,2023-07-12 20:41:00,29.901666666666667,293.32666666666665,0.0,34.89666666666667,6.85,0.8,1.67,,,,0.0,290.0677203519734,45.93692405532117,0.0,0.0
101,2023-07-12 20:42:00,29.89636363636364,293.5463636363636,0.0,35.227999999999994,6.84875,0.8,1.68,,,,0.0,290.1219680564522,45.76992373365951,0.0,0.0
102,2023-07-12 20:43:00,29.90636363636364,328.65727272727275,0.0,35.95666666666667,6.848888888888889,0.8,1.7,,,,0.0,290.71956363608797,45.61774227057884,0.0,0.0
103,2023-07-12 20:44:00,29.903333333333332,299.13,0.0,39.80833333333333,6.84,0.8,1.72,,,,0.0,290.849276094207,45.52814493212179,0.0,0.0
104,2023-07-12 20:45:00,29.896666666666665,293.5445454545454,0.0,35.36833333333333,6.84,0.8,1.73,,,,0.0,290.89062048587175,45.372297343690846,0.0,0.0
105,2023-07-12 20:46:00,29.897499999999997,293.1091666666667,0.0,33.638,6.84375,0.8,1.75,,,,0.0,290.92447137727413,45.19325377520301,0.0,0.0
106,2023-07-12 20:47:00,29.89181818181818,292.78,0.0,32.475,6.887777777777778,0.8,1.77,,,,0.0,290.9526352060378,45.00021190179208,0.0,0.0
107,2023-07-12 20:48:00,29.905833333333334,318.5675,0.0,31.703999999999997,6.96,0.8,1.78,,,,0.0,291.36962347793343,44.79943726591923,0.0,0.0
108,2023-07-12 20:49:00,29.90818181818182,307.91583333333335,0.0,38.92666666666667,6.97,0.8,1.8,,,,0.0,291.6182057279148,44.71120760233193,0.0,0.0
109,2023-07-12 20:50:00,29.90818181818182,293.48818181818183,0.0,36.626666666666665,6.963333333333334,0.8,1.82,,,,0.0,291.6461589204811,44.59035646912155,0.0,0.0
110,2023-07-12 20:51:00,29.88416666666667,293.28916666666663,0.0,33.73,6.96,0.8,1.83,,,,0.0,291.6705983576978,44.42881066953847,0.0,0.0
111,2023-07-12 20:52:00,29.901818181818182,304.8181818181818,0.0,31.085,6.96,0.8,1.85,,,,0.0,291.86521750451254,44.2312868389754,0.0,0.0
112,2023-07-12 20:53:00,29.88181818181818,332.12916666666666,0.0,32.88857142857143,6.96,0.8,1.87,,,,0.0,292.4583821023548,44.06418705455645,0.0,0.0
113,2023-07-12 20:54:00,29.89363636363636,303.94272727272727,0.0,34.24,6.96,0.8,1.88,,,,0.0,292.6267715600764,43.92013970086487,0.0,0.0
114,2023-07-12 20:55:00,29.865454545454543,311.5690909090909,0.0,30.5625,6.96,0.8,1.9,,,,0.0,292.90322475541404,43.72519196983822,0.0,0.0
115,2023-07-12 20:56:00,29.88090909090909,331.9563636363636,0.0,33.41,6.96,0.8,1.92,,,,0.0,293.47057810168667,43.5753356753321,0.0,0.0
116,2023-07-12 20:57:00,29.871666666666666,299.49,0.0,34.62833333333334,6.955,0.8,1.93,,,,0.0,293.5576324622735,43.445941926030386,0.0,0.0
117,2023-07-12 20:58:00,29.873636363636365,302.88272727272727,0.0,30.232499999999998,6.95,0.8,1.95,,,,0.0,293.6918951646708,43.25569480715175,0.0,0.0
118,2023-07-12 20:59:00,29.86818181818182,335.5890909090909,0.0,33.71,6.95,0.8,1.97,,,,0.0,294.29248951885944,43.118857715644346,0.0,0.0
119,2023-07-12 21:00:00,29.881666666666664,305.84999999999997,0.0,37.972,6.95,0.8,1.98,,,,0.0,294.4574507951045,43.0453962016955,0.0,0.0
120,2023-07-12 21:01:00,29.865454545454543,298.44272727272727,0.0,32.2,6.967777777777778,0.8,2.0,,,,0.0,294.51409093877214,42.89125763629199,0.0,0.0
121,2023-07-12 21:02:00,29.886363636363637,333.7709090909091,0.0,29.610000000000003,6.97,0.8,2.02,,,,0.0,295.06968222861485,42.703291534905865,0.0,0.0
122,2023-07-12 21:03:00,29.88083333333333,364.1033333333333,0.0,31.8125,6.97,0.8,2.03,,,,0.0,296.04265659972924,42.549794495780134,0.0,0.0
123,2023-07-12 21:04:00,29.89272727272727,333.26,0.0,33.972,6.965,0.8,2.05,,,,0.0,296.5650665820037,42.429390268581535,0.0,0.0
124,2023-07-12 21:05:00,29.911666666666665,299.2025,0.0,33.448,6.96,0.8,2.07,,,,0.0,296.6019386927222,42.30382773717139,0.0,0.0
125,2023-07-12 21:06:00,29.90636363636364,319.45909090909095,0.0,29.015,6.96,0.8,2.08,,,,0.0,296.92022167868924,42.118782472907895,0.0,0.0
126,2023-07-12 21:07:00,29.900000000000002,341.51500000000004,0.0,34.064,6.96,0.8,2.1,,,,0.0,297.53877066213533,42.00705913448028,0.0,0.0
127,2023-07-12 21:08:00,29.905,323.51,0.0,31.706,6.96,0.8,2.12,,,,0.0,297.89761403598186,41.86472983747543,0.0,0.0
128,2023-07-12 21:09:00,29.888333333333335,360.0175,0.0,31.3675,6.96,0.8,2.13,,,,0.0,298.7526581974204,41.72024156380071,0.0,0.0
129,2023-07-12 21:10:00,29.90416666666667,382.6583333333333,0.0,31.434000000000005,6.954444444444444,0.8,2.15,,,,0.0,299.9032398254977,41.5791884044512,0.0,0.0
130,2023-07-12 21:11:00,29.873333333333335,421.8172727272727,0.0,30.596666666666668,6.95,0.8,2.17,,,,0.0,301.568838378294,41.42914437853299,0.0,0.0
131,2023-07-12 21:12:00,29.89363636363636,454.7266666666667,0.0,32.957499999999996,6.95,0.8,2.18,,,,0.0,303.65365721810053,41.31382644799109,0.0,0.0
132,2023-07-12 21:13:00,29.89363636363636,428.5418181818182,0.0,36.77375,6.95,0.8,2.2,,,,0.0,305.34754428037843,41.25224833924434,0.0,0.0
133,2023-07-12 21:14:00,29.894166666666667,385.61833333333334,0.0,37.686,6.9575,0.8,2.22,,,,0.0,306.43240996233163,41.20405022779914,0.0,0.0
134,2023-07-12 21:15:00,29.885454545454547,345.65909090909093,0.0,36.69714285714286,6.96,0.8,2.23,,,,0.0,306.9607044772211,41.14335239699708,0.0,0.0
135,2023-07-12 21:16:00,29.89636363636364,305.95363636363635,0.0,35.79,6.96,0.8,2.25,,,,0.0,306.9471884215749,41.07150402059102,0.0,0.0
136,2023-07-12 21:17:00,29.9,294.875,0.0,33.358333333333334,6.96,0.8,2.27,,,,0.0,306.78571767190215,40.96833702139151,0.0,0.0
137,2023-07-12 21:18:00,29.89,326.9218181818182,0.0,28.191666666666666,6.96,0.8,2.28,,,,0.0,307.05414069497033,40.798018419750036,0.0,0.0
138,2023-07-12 21:19:00,29.873333333333335,343.3025,0.0,32.175714285714285,6.956666666666667,0.8,2.3,,,,0.0,307.5357432248955,40.68346086281919,0.0,0.0
139,2023-07-12 21:20:00,29.87818181818182,324.11818181818177,0.0,32.318333333333335,6.95,0.8,2.32,,,,0.0,307.7553389946581,40.572684235565866,0.0,0.0
140,2023-07-12 21:21:00,29.863636363636363,320.99,0.0,33.1875,6.95,0.8,2.33,,,,0.0,307.9300347682155,40.47520078114456,0.0,0.0
141,2023-07-12 21:22:00,29.871666666666666,322.4433333333333,0.0,30.97,6.962222222222222,0.8,2.35,,,,0.0,308.1209973333908,40.35013358738911,0.0,0.0
142,2023-07-12 21:23:00,29.882499999999997,327.09499999999997,0.0,28.44625,6.97,0.8,2.37,,,,0.0,308.36986692124407,40.1939981290833,0.0,0.0
143,2023-07-12 21:24:00,29.87181818181818,365.90090909090907,0.0,26.925,6.97,0.8,2.38,,,,0.0,309.1221197077099,40.020498042177586,0.0,0.0
144,2023-07-12 21:25:00,29.89833333333333,406.4725,0.0,24.974,6.967499999999999,0.8,2.4,,,,0.0,310.39113118730313,39.82435932463102,0.0,0.0
145,2023-07-12 21:26:00,29.8925,446.7283333333333,0.0,24.0775,6.96,0.8,2.42,,,,0.0,312.1629771730136,39.619712250738374,0.0,0.0
146,2023-07-12 21:27:00,29.9075,486.8641666666667,0.0,26.995,6.96,0.8,2.43,,,,0.0,314.4266216999055,39.45613087574718,0.0,0.0
147,2023-07-12 21:28:00,29.89181818181818,501.8954545454546,0.0,33.97666666666667,6.96,0.8,2.45,,,,0.0,316.84853741764243,39.3853415061687,0.0,0.0
148,2023-07-12 21:29:00,29.888181818181817,461.7445454545455,0.0,41.87,6.96,0.8,2.47,,,,0.0,318.7150052016371,39.417347460616966,0.0,0.0
149,2023-07-12 21:30:00,29.902727272727272,424.01,0.0,41.74333333333333,6.96,0.8,2.48,,,,0.0,320.0674583069487,39.44722339937826,0.0,0.0
150,2023-07-12 21:31:00,29.905833333333334,382.2283333333333,0.0,42.176,6.95888888888889,0.8,2.5,,,,0.0,320.86361407345083,39.482173538435326,0.0,0.0
151,2023-07-12 21:32:00,29.89090909090909,343.64090909090913,0.0,38.23666666666667,6.95,0.8,2.52,,,,0.0,321.1545285195112,39.46626576969513,0.0,0.0
152,2023-07-12 21:33:00,29.886666666666667,303.15416666666664,0.0,35.888,6.95,0.8,2.53,,,,0.0,320.9252612156991,39.42069005560404,0.0,0.0
153,2023-07-12 21:34:00,29.90545454545455,300.9309090909091,0.0,31.108571428571427,6.95888888888889,0.8,2.55,,,,0.0,320.67129189132515,39.315109082604856,0.0,0.0
154,2023-07-12 21:35:00,29.88416666666667,338.5083333333333,0.0,26.1625,6.97,0.8,2.57,,,,0.0,320.89724839414777,39.148494144754316,0.0,0.0
155,2023-07-12 21:36:00,29.88181818181818,380.36999999999995,0.0,25.456666666666667,6.97,0.8,2.58,,,,0.0,321.6486341830462,38.97550997446964,0.0,0.0
156,2023-07-12 21:37:00,29.875454545454545,420.26545454545453,0.0,23.599999999999998,6.97,0.8,2.6,,,,0.0,322.8912974513464,38.78176430911112,0.0,0.0
157,2023-07-12 21:38:00,29.903636363636362,458.55636363636364,0.0,21.436666666666667,6.964444444444444,0.8,2.62,,,,0.0,324.5963681654357,38.56376700991828,0.0,0.0
158,2023-07-12 21:39:00,29.89,499.665,0.0,26.43,6.96875,0.8,2.63,,,,0.0,326.7910358072613,38.411657602590054,0.0,0.0
159,2023-07-12 21:40:00,29.89,526.4136363636363,0.0,34.11,6.973333333333333,0.8,2.65,,,,0.0,329.28718268887405,38.35786825619068,0.0,0.0
160,2023-07-12 21:41:00,29.881666666666664,491.2925,0.0,40.995,6.98,0.8,2.67,,,,0.0,331.30789012707913,38.39076144648028,0.0,0.0
161,2023-07-12 21:42:00,29.890833333333333,449.7758333333333,0.0,43.594,6.98,0.8,2.68,,,,0.0,332.78190645605,38.45550181745192,0.0,0.0
162,2023-07-12 21:43:00,29.89,410.75909090909096,0.0,42.417142857142856,6.97,0.8,2.7,,,,0.0,333.74975990529634,38.50467373833924,0.0,0.0
163,2023-07-12 21:44:00,29.894166666666667,368.3633333333333,0.0,39.01833333333334,6.97,0.8,2.72,,,,0.0,334.17835009788024,38.51103394455138,0.0,0.0
164,2023-07-12 21:45:00,29.89833333333333,327.9175,0.0,36.34,6.97,0.8,2.73,,,,0.0,334.1010115922167,38.484215777945984,0.0,0.0
165,2023-07-12 21:46:00,29.906666666666666,312.9316666666667,0.0,32.25,6.97,0.8,2.75,,,,0.0,333.8401264667526,38.40738703472697,0.0,0.0
