,set,qs,Yxs,qs_max,Ks,Ki,m_s,lag,rmse
131,43,2,0.34380358905052233,0.9785502284930827,0.0035269254519577297,8.465065200550171,0.032989336335940166,0.22399093537404136,5.085
233,77,2,0.4293296482492237,1.3203846852194894,0.29236771991667326,11.98876905929477,0.10329266893562578,0.4007639720925021,5.205
41,13,2,0.39020373916854206,1.2432562033375234,0.27944475007242203,9.101133139679426,0.0627351284510975,0.24942040520799036,5.558
140,46,2,0.39946352035739713,0.9299571663806303,0.24847621092045258,7.804189757176069,0.11670205733263243,0.4174979229282335,5.657
74,24,2,0.4057392842874613,1.2624532752079989,0.07011708698861656,3.8914015993809605,0.1469710248654843,0.3815567402463559,5.677
20,6,2,0.37508077610647234,0.542224102263705,0.8334144309240382,10.484743990845404,0.04489008359627445,0.16625189742028615,5.716
260,86,2,0.4982522168452579,0.888941143114713,0.08575271675903624,3.635141170894087,0.20989775774947925,0.4309000489776866,5.771
176,58,2,0.33652505647817915,1.2193863928028692,0.5647029107608298,7.075286615634202,0.05620355971913392,0.23625875970877905,5.785
17,5,2,0.42601998201179514,0.9877816434802583,0.9619820007610296,13.699949919665602,0.0712635486034628,0.4209065560667952,5.907
8,2,2,0.44255935321077045,1.2270393177512156,0.9351535450856215,9.414514428359348,0.24458522138892472,0.6702902495479988,5.976
167,55,2,0.3536183364140158,1.4655365724550369,0.20431890318508686,3.408921967382263,0.2370895058908929,0.7400235249519845,6.033
242,80,2,0.37819493386481434,1.1525910011581546,0.3392285249479383,4.5048972603959445,0.25494860557336657,0.5447601395272411,6.034
101,33,2,0.47582441454799734,1.0839676775601472,0.4492730131553185,12.181193796305761,0.24861685498529384,0.6937139739212616,6.041
146,48,2,0.3103802128739227,0.9643721416872448,0.5874832999241097,13.056349634341881,0.2171678601495293,0.4476480215255015,6.043
191,63,2,0.3874091014967868,1.4920872392156577,0.75875683559755,1.2201123039993673,0.2589730794132991,0.7737113269018846,6.072
107,35,2,0.345017686689686,0.9198303991387986,0.0353340631686877,12.937082539281823,0.019473245040607285,0.3688489469385663,6.076
47,15,2,0.41988791059169267,0.8349701339509417,0.3877293505188233,2.308292913318998,0.27318492446407666,0.5326281200064685,6.084
278,92,2,0.4332218342882808,1.0984205349408207,0.40173200286725685,9.704478780061637,0.09917229130777012,0.5300360617635187,6.089
170,56,2,0.3235075542616749,1.1819474260098675,0.21789160723455636,7.5938951771182,0.15651917977949764,0.5967188619721521,6.129
284,94,2,0.37013999944736503,1.4565941934478839,0.8109964766592088,10.257307259209448,0.17811921195542466,0.7233726313322273,6.194
14,4,2,0.3518488486871379,1.1260529333665077,0.8422379242555758,5.2793064732541755,0.16004027204595678,0.5881900986548887,6.203
44,14,2,0.3303023151830539,0.9578673822323209,0.1291213917573275,10.36284722315992,0.2861705927790742,0.5041808775253903,6.24
266,88,2,0.46083177779687223,0.7321413318536755,0.5552681498546171,11.59613745728364,0.18450356452855887,0.5160652193056628,6.286
227,75,2,0.44599040165455,1.0255040846655286,0.6004971536692045,8.57895068394703,0.30923770141132845,0.7882001884228459,6.293
179,59,2,0.397352867839299,0.5354928010660014,0.11086966145710082,12.718073743688207,0.2972964973369612,0.375689351595351,6.333
248,82,2,0.4577483908022184,0.9916698337256598,0.4827245015041977,7.427877247823494,0.3633746520369706,0.6537144531476035,6.355
92,30,2,0.4919033484321722,1.0528162972310962,0.5088179102581498,6.337453082010787,0.22624965951652304,0.7691852765413627,6.373
134,44,2,0.4888524172423476,0.7494770288764366,0.4380659582257687,8.253172040758693,0.012913820055176823,0.3374422052564025,6.408
206,68,2,0.48201365202073,1.255698793202286,0.6885680272500997,6.764265125937616,0.31738515351195096,0.9822049131244023,6.41
98,32,2,0.35706569731821,1.3414061418483045,0.667359652477675,1.7836165410200642,0.33585502636498227,0.6468891581305936,6.412
218,72,2,0.46244656411888896,1.1372838760238289,0.47121125423942717,15.7160831991429,0.08102883980684508,0.21575153355248272,6.432
65,21,2,0.383983149831015,1.4005749013110675,0.6228018563825014,10.735677474884172,0.2018195079496826,0.8212420457760343,6.435
299,99,2,0.42423544790656414,0.8584702046667707,0.9042924437050894,15.084911386379718,0.35329645306541396,0.7508121584814126,6.437
272,90,2,0.41266140207999175,1.0726346275703882,0.7840897365053026,14.24472403572664,0.43027080727594696,0.8200786491872536,6.441
275,91,2,0.31482119585735524,1.3339965914265957,0.7332815821435262,9.32193554403178,0.17245029879261375,0.35305027802379624,6.46
188,62,2,0.47762132202241503,1.4358512438690674,0.4656975200706017,3.389810525900903,0.42872762965370453,0.9021165694037487,6.497
38,12,2,0.4935895510349966,0.6013452791872902,0.636952131169286,5.727645443545569,0.46174649145246005,0.6767248729463389,6.545
113,37,2,0.30620603708821215,1.3918667129763913,0.7494180911882008,6.196846209538077,0.12916791578141226,0.7024769274244499,6.564
29,9,2,0.36684074333647015,0.5005510069196304,0.300473853702973,4.199270620302746,0.3484133195253303,0.3246132765283119,6.587
143,47,2,0.4204019057906686,1.3671954511110465,0.9742144513043551,11.23118612746008,0.10537517961845777,0.2555407418291353,6.616
290,96,2,0.4549372527391762,1.4122988738897817,0.9857346847930403,1.3481325827272261,0.2117628035358182,0.9248746153639765,6.648
158,52,2,0.3846889480063095,1.3198081820754337,0.6740093979208592,14.116499153086018,0.33321242459113426,0.5785231563566601,6.661
122,40,2,0.43916334449780214,0.7800150302159876,0.9105067116708423,12.49971685654995,0.49293773104016614,0.9584652989086742,6.665
35,11,2,0.48726733200026195,0.8435886973423343,0.5971020958376406,1.5811597967495505,0.37138569777527236,0.9611836287742128,6.689
164,54,2,0.37657944831555024,1.2797845704973714,0.1054726844528494,11.049729963839932,0.47272404901114495,0.8400536629362607,6.75
161,53,2,0.4700642462402876,0.8760666810617143,0.02694761588283083,13.763084043247495,0.022788800981491626,0.14106252846912481,6.764
32,10,2,0.4735605451080309,1.1996352522463773,0.7739374529916994,14.599317062138585,0.4101047466209785,0.6844890923265611,6.8
224,74,2,0.3388531666062332,0.8652869873497402,0.713579439362477,3.832377923268426,0.06947125726999363,0.4902782004510664,6.904
137,45,2,0.3294571761508163,0.6264301452250665,0.7990969326376677,6.09409196296393,0.28368895161066693,0.5652383081923094,6.915
251,83,2,0.48599305271731913,0.7753252421261752,0.6595470163188584,2.065513660152865,0.4809390132070335,0.6279046790433865,6.969
215,71,2,0.41012742068531505,0.7977339257352094,0.5319189994471734,15.226597441007934,0.0032981390809216516,0.3908095503374161,6.969
119,39,2,0.3641284874595498,0.5849248390536784,0.14618554627208447,2.8992749624511776,0.47686467048095904,0.8859713756691283,7.016
257,85,2,0.3034169916362793,0.8244060536954376,0.7651441640558879,8.850880853246528,0.42297191536564327,0.9731490177098172,7.07
62,20,2,0.40175344040991035,0.8184441729552956,0.8092386692043406,5.164806563885106,0.1860846816199708,0.7190299572903786,7.147
53,17,2,0.34816726765848893,1.1627364095059756,0.6909081840554786,8.974860995927077,0.11403190344863293,0.7469458630916538,7.162
59,19,2,0.30854016410186097,0.7183802124912112,0.13015849644186858,13.491996574728903,0.3248030232901993,0.3116998032686458,7.284
26,8,2,0.31727716307543935,1.3036325897000571,0.3273319744602034,1.9788167868712923,0.15457142173782354,0.9338088521875205,7.322
83,27,2,0.3268182279428667,0.5206881376607807,0.4906613324561871,3.1774426166019194,0.2216050348675122,0.5000400252736552,7.36
152,50,2,0.4073840012108761,1.003063257475329,0.8233969613179069,15.496198658130629,0.13631006183269379,0.7973042048171469,7.405
197,65,2,0.4697364821020376,0.804241033347177,0.315662795338424,7.2900829264520155,0.2945698242995797,0.3502459272684411,7.451
11,3,2,0.3406266766293828,1.477939384251211,0.8560657559813268,10.017425463568,0.41952337048992866,0.6066356941876404,7.463
149,49,2,0.4033816784114995,0.7556204806299262,0.7294518325745475,8.709522283301219,0.26233451366627464,0.9178667665889604,7.474
