Date;Time;Feed 1 Setpoint (%)
May 26, 2023;10:58:21 AM;50,00
May 30, 2023;4:36:31 PM;90,00
May 30, 2023;4:39:52 PM;100,00
May 30, 2023;4:42:56 PM;50,00
May 30, 2023;4:47:39 PM;10,00
May 31, 2023;9:43:39 AM;1,00
May 31, 2023;4:10:25 PM;0,00
May 31, 2023;4:10:57 PM;1,00
May 31, 2023;4:11:11 PM;1,00
May 31, 2023;4:11:21 PM;1,00
May 31, 2023;4:11:36 PM;1,01
May 31, 2023;4:11:46 PM;1,01
May 31, 2023;4:11:56 PM;1,01
May 31, 2023;4:12:06 PM;1,01
May 31, 2023;4:12:16 PM;1,01
May 31, 2023;4:12:26 PM;1,01
May 31, 2023;4:12:36 PM;1,01
May 31, 2023;4:12:46 PM;1,02
May 31, 2023;4:12:56 PM;1,02
May 31, 2023;4:13:06 PM;1,02
May 31, 2023;4:13:16 PM;1,02
May 31, 2023;4:13:26 PM;1,02
May 31, 2023;4:13:36 PM;1,02
May 31, 2023;4:13:46 PM;1,03
May 31, 2023;4:13:56 PM;1,03
May 31, 2023;4:14:06 PM;1,03
May 31, 2023;4:14:16 PM;1,03
May 31, 2023;4:14:26 PM;1,03
May 31, 2023;4:14:36 PM;1,03
May 31, 2023;4:14:46 PM;1,03
May 31, 2023;4:14:56 PM;1,04
May 31, 2023;4:15:06 PM;1,04
May 31, 2023;4:15:16 PM;1,04
May 31, 2023;4:15:26 PM;1,04
May 31, 2023;4:15:36 PM;1,04
May 31, 2023;4:15:46 PM;1,04
May 31, 2023;4:15:56 PM;1,04
May 31, 2023;4:16:06 PM;1,05
May 31, 2023;4:16:16 PM;1,05
May 31, 2023;4:16:26 PM;1,05
May 31, 2023;4:16:36 PM;1,05
May 31, 2023;4:16:51 PM;1,05
May 31, 2023;4:17:01 PM;1,05
May 31, 2023;4:17:11 PM;1,06
May 31, 2023;4:17:21 PM;1,06
May 31, 2023;4:17:31 PM;1,06
May 31, 2023;4:17:41 PM;1,06
May 31, 2023;4:17:51 PM;1,06
May 31, 2023;4:18:01 PM;1,06
May 31, 2023;4:18:11 PM;1,06
May 31, 2023;4:18:21 PM;1,07
May 31, 2023;4:18:31 PM;1,07
May 31, 2023;4:18:41 PM;1,07
May 31, 2023;4:18:51 PM;1,07
May 31, 2023;4:19:06 PM;1,07
May 31, 2023;4:19:16 PM;1,07
May 31, 2023;4:19:26 PM;1,08
May 31, 2023;4:19:41 PM;1,08
May 31, 2023;4:19:51 PM;1,08
May 31, 2023;4:20:06 PM;1,08
May 31, 2023;4:20:21 PM;1,08
May 31, 2023;4:20:31 PM;1,09
May 31, 2023;4:20:41 PM;1,09
May 31, 2023;4:20:51 PM;1,09
May 31, 2023;4:21:01 PM;1,09
May 31, 2023;4:21:11 PM;1,09
May 31, 2023;4:21:21 PM;1,09
May 31, 2023;4:21:31 PM;1,09
May 31, 2023;4:21:41 PM;1,10
May 31, 2023;4:21:51 PM;1,10
May 31, 2023;4:22:01 PM;1,10
May 31, 2023;4:22:11 PM;1,10
May 31, 2023;4:22:21 PM;1,10
May 31, 2023;4:22:31 PM;1,10
May 31, 2023;4:22:41 PM;1,10
May 31, 2023;4:22:51 PM;1,11
May 31, 2023;4:23:01 PM;1,11
May 31, 2023;4:23:11 PM;1,11
May 31, 2023;4:23:21 PM;1,11
May 31, 2023;4:23:31 PM;1,11
May 31, 2023;4:23:41 PM;1,11
May 31, 2023;4:23:51 PM;1,11
May 31, 2023;4:24:01 PM;1,12
May 31, 2023;4:24:11 PM;1,12
May 31, 2023;4:24:21 PM;1,12
May 31, 2023;4:24:31 PM;1,12
May 31, 2023;4:24:46 PM;1,12
May 31, 2023;4:24:56 PM;1,12
May 31, 2023;4:25:06 PM;1,13
May 31, 2023;4:25:16 PM;1,13
May 31, 2023;4:25:26 PM;1,13
May 31, 2023;4:25:36 PM;1,13
May 31, 2023;4:25:46 PM;1,13
May 31, 2023;4:25:56 PM;1,13
May 31, 2023;4:26:06 PM;1,13
May 31, 2023;4:26:16 PM;1,14
May 31, 2023;4:26:26 PM;1,14
May 31, 2023;4:26:36 PM;1,14
May 31, 2023;4:26:46 PM;1,14
May 31, 2023;4:26:56 PM;1,14
May 31, 2023;4:27:11 PM;1,14
May 31, 2023;4:27:21 PM;1,15
May 31, 2023;4:27:31 PM;1,15
May 31, 2023;4:27:41 PM;1,15
May 31, 2023;4:27:51 PM;1,15
May 31, 2023;4:28:01 PM;1,15
May 31, 2023;4:28:11 PM;1,15
May 31, 2023;4:28:26 PM;1,16
May 31, 2023;4:28:36 PM;1,16
May 31, 2023;4:28:51 PM;1,16
May 31, 2023;4:29:01 PM;1,16
May 31, 2023;4:29:11 PM;1,16
May 31, 2023;4:29:21 PM;1,16
May 31, 2023;4:29:31 PM;1,17
May 31, 2023;4:29:41 PM;1,17
May 31, 2023;4:29:51 PM;1,17
May 31, 2023;4:30:01 PM;1,17
May 31, 2023;4:30:11 PM;1,17
May 31, 2023;4:30:21 PM;1,17
May 31, 2023;4:30:31 PM;1,17
May 31, 2023;4:30:41 PM;1,18
May 31, 2023;4:30:51 PM;1,18
May 31, 2023;4:31:01 PM;1,18
May 31, 2023;4:31:11 PM;1,18
May 31, 2023;4:31:21 PM;1,18
May 31, 2023;4:31:31 PM;1,18
May 31, 2023;4:31:41 PM;1,18
May 31, 2023;4:31:51 PM;1,19
May 31, 2023;4:32:06 PM;1,19
May 31, 2023;4:32:16 PM;1,19
May 31, 2023;4:32:26 PM;1,19
May 31, 2023;4:32:36 PM;1,19
May 31, 2023;4:32:46 PM;1,19
May 31, 2023;4:32:56 PM;1,20
May 31, 2023;4:33:06 PM;1,20
May 31, 2023;4:33:16 PM;1,20
May 31, 2023;4:33:26 PM;1,20
May 31, 2023;4:33:36 PM;1,20
May 31, 2023;4:33:47 PM;1,20
May 31, 2023;4:33:57 PM;1,20
May 31, 2023;4:34:07 PM;1,21
May 31, 2023;4:34:17 PM;1,21
May 31, 2023;4:34:27 PM;1,21
May 31, 2023;4:34:37 PM;1,21
May 31, 2023;4:34:47 PM;1,21
May 31, 2023;4:35:02 PM;1,21
May 31, 2023;4:35:12 PM;1,22
May 31, 2023;4:35:22 PM;1,22
May 31, 2023;4:35:32 PM;1,22
May 31, 2023;4:35:42 PM;1,22
May 31, 2023;4:35:52 PM;1,22
May 31, 2023;4:36:02 PM;1,22
May 31, 2023;4:36:17 PM;1,23
May 31, 2023;4:36:27 PM;1,23
May 31, 2023;4:36:37 PM;1,23
May 31, 2023;4:36:47 PM;1,23
May 31, 2023;4:36:57 PM;1,23
May 31, 2023;4:37:07 PM;1,23
May 31, 2023;4:37:17 PM;1,23
May 31, 2023;4:37:27 PM;1,24
May 31, 2023;4:37:37 PM;1,24
May 31, 2023;4:37:47 PM;1,24
May 31, 2023;4:37:57 PM;1,24
May 31, 2023;4:38:07 PM;1,24
May 31, 2023;4:38:22 PM;1,24
May 31, 2023;4:38:32 PM;1,25
May 31, 2023;4:38:42 PM;1,25
May 31, 2023;4:38:52 PM;1,25
May 31, 2023;4:39:02 PM;1,25
May 31, 2023;4:39:12 PM;1,25
May 31, 2023;4:39:22 PM;1,25
May 31, 2023;4:39:32 PM;1,25
May 31, 2023;4:39:42 PM;1,26
May 31, 2023;4:39:52 PM;1,26
May 31, 2023;4:40:02 PM;1,26
May 31, 2023;4:40:12 PM;1,26
May 31, 2023;4:40:22 PM;1,26
May 31, 2023;4:40:32 PM;1,26
May 31, 2023;4:40:42 PM;1,26
May 31, 2023;4:40:52 PM;1,27
May 31, 2023;4:41:02 PM;1,27
May 31, 2023;4:41:12 PM;1,27
May 31, 2023;4:41:22 PM;1,27
May 31, 2023;4:41:32 PM;1,27
May 31, 2023;4:41:42 PM;1,27
May 31, 2023;4:41:57 PM;1,28
May 31, 2023;4:42:07 PM;1,28
May 31, 2023;4:42:17 PM;1,28
May 31, 2023;4:42:27 PM;1,28
May 31, 2023;4:42:37 PM;1,28
May 31, 2023;4:42:47 PM;1,28
May 31, 2023;4:42:57 PM;1,28
May 31, 2023;4:43:12 PM;1,29
May 31, 2023;4:43:22 PM;1,29
May 31, 2023;4:43:32 PM;1,29
May 31, 2023;4:43:42 PM;1,29
May 31, 2023;4:43:52 PM;1,29
May 31, 2023;4:44:02 PM;1,29
May 31, 2023;4:44:12 PM;1,30
May 31, 2023;4:44:22 PM;1,30
May 31, 2023;4:44:32 PM;1,30
May 31, 2023;4:44:42 PM;1,30
May 31, 2023;4:44:52 PM;1,30
May 31, 2023;4:45:02 PM;1,30
May 31, 2023;4:45:12 PM;1,30
May 31, 2023;4:45:22 PM;1,31
May 31, 2023;4:45:32 PM;1,31
May 31, 2023;4:45:42 PM;1,31
May 31, 2023;4:45:52 PM;1,31
May 31, 2023;4:46:02 PM;1,31
May 31, 2023;4:46:12 PM;1,31
May 31, 2023;4:46:22 PM;1,31
May 31, 2023;4:46:32 PM;1,32
May 31, 2023;4:46:42 PM;1,32
May 31, 2023;4:46:52 PM;1,32
May 31, 2023;4:47:02 PM;1,32
May 31, 2023;4:47:12 PM;1,32
May 31, 2023;4:47:22 PM;1,32
May 31, 2023;4:47:32 PM;1,33
May 31, 2023;4:47:42 PM;1,33
May 31, 2023;4:47:52 PM;1,33
May 31, 2023;4:48:02 PM;1,33
May 31, 2023;4:48:12 PM;1,33
May 31, 2023;4:48:22 PM;1,33
May 31, 2023;4:48:32 PM;1,33
May 31, 2023;4:48:42 PM;1,34
May 31, 2023;4:48:52 PM;1,34
May 31, 2023;4:49:02 PM;1,34
May 31, 2023;4:49:12 PM;1,34
May 31, 2023;4:49:22 PM;1,34
May 31, 2023;4:49:32 PM;1,34
May 31, 2023;4:49:42 PM;1,34
May 31, 2023;4:49:52 PM;1,35
May 31, 2023;4:50:02 PM;1,35
May 31, 2023;4:50:12 PM;1,35
May 31, 2023;4:50:22 PM;1,35
May 31, 2023;4:50:32 PM;1,35
May 31, 2023;4:50:42 PM;1,35
May 31, 2023;4:50:52 PM;1,35
May 31, 2023;4:51:02 PM;1,36
May 31, 2023;4:51:12 PM;1,36
May 31, 2023;4:51:22 PM;1,36
May 31, 2023;4:51:32 PM;1,36
May 31, 2023;4:51:42 PM;1,36
May 31, 2023;4:51:52 PM;1,36
May 31, 2023;4:52:02 PM;1,37
May 31, 2023;4:52:12 PM;1,37
May 31, 2023;4:52:22 PM;1,37
May 31, 2023;4:52:37 PM;1,37
May 31, 2023;4:52:47 PM;1,37
May 31, 2023;4:52:57 PM;1,37
May 31, 2023;4:53:07 PM;1,37
May 31, 2023;4:53:17 PM;1,38
May 31, 2023;4:53:27 PM;1,38
May 31, 2023;4:53:37 PM;1,38
May 31, 2023;4:53:47 PM;1,38
May 31, 2023;4:53:57 PM;1,38
May 31, 2023;4:54:07 PM;1,38
May 31, 2023;4:54:17 PM;1,39
May 31, 2023;4:54:27 PM;1,39
May 31, 2023;4:54:37 PM;1,39
May 31, 2023;4:54:52 PM;1,39
May 31, 2023;4:55:02 PM;1,39
May 31, 2023;4:55:12 PM;1,39
May 31, 2023;4:55:22 PM;1,39
May 31, 2023;4:55:32 PM;1,40
May 31, 2023;4:55:42 PM;1,40
May 31, 2023;4:55:52 PM;1,40
May 31, 2023;4:56:02 PM;1,40
May 31, 2023;4:56:12 PM;1,40
May 31, 2023;4:56:22 PM;1,40
May 31, 2023;4:56:32 PM;1,41
May 31, 2023;4:56:42 PM;1,41
May 31, 2023;4:56:52 PM;1,41
May 31, 2023;4:57:02 PM;1,41
May 31, 2023;4:57:12 PM;1,41
May 31, 2023;4:57:27 PM;1,41
May 31, 2023;4:57:37 PM;1,41
May 31, 2023;4:57:47 PM;1,42
May 31, 2023;4:58:02 PM;1,42
May 31, 2023;4:58:17 PM;1,42
May 31, 2023;4:58:27 PM;1,42
May 31, 2023;4:58:37 PM;1,42
May 31, 2023;4:58:47 PM;1,43
May 31, 2023;4:58:57 PM;1,43
May 31, 2023;4:59:07 PM;1,43
May 31, 2023;4:59:17 PM;1,43
May 31, 2023;4:59:27 PM;1,43
May 31, 2023;4:59:37 PM;1,43
May 31, 2023;4:59:47 PM;1,43
May 31, 2023;4:59:57 PM;1,44
May 31, 2023;5:00:07 PM;1,44
May 31, 2023;5:00:17 PM;1,44
May 31, 2023;5:00:27 PM;1,44
May 31, 2023;5:00:37 PM;1,44
May 31, 2023;5:00:47 PM;1,44
May 31, 2023;5:00:57 PM;1,44
May 31, 2023;5:01:07 PM;1,45
May 31, 2023;5:01:17 PM;1,45
May 31, 2023;5:01:27 PM;1,45
May 31, 2023;5:01:37 PM;1,45
May 31, 2023;5:01:47 PM;1,45
May 31, 2023;5:01:57 PM;1,45
May 31, 2023;5:02:07 PM;1,45
May 31, 2023;5:02:17 PM;1,46
May 31, 2023;5:02:27 PM;1,46
May 31, 2023;5:02:37 PM;1,46
May 31, 2023;5:02:47 PM;1,46
May 31, 2023;5:02:57 PM;1,46
May 31, 2023;5:03:07 PM;1,46
May 31, 2023;5:03:17 PM;1,47
May 31, 2023;5:03:27 PM;1,47
May 31, 2023;5:03:37 PM;1,47
May 31, 2023;5:03:47 PM;1,47
May 31, 2023;5:03:57 PM;1,47
May 31, 2023;5:04:07 PM;1,47
May 31, 2023;5:04:17 PM;1,47
May 31, 2023;5:04:27 PM;1,48
May 31, 2023;5:04:37 PM;1,48
May 31, 2023;5:04:47 PM;1,48
May 31, 2023;5:04:57 PM;1,48
May 31, 2023;5:05:07 PM;1,48
May 31, 2023;5:05:17 PM;1,48
May 31, 2023;5:05:27 PM;1,48
May 31, 2023;5:05:37 PM;1,49
May 31, 2023;5:05:47 PM;1,49
May 31, 2023;5:05:57 PM;1,49
May 31, 2023;5:06:07 PM;1,49
May 31, 2023;5:06:17 PM;1,49
May 31, 2023;5:06:27 PM;1,49
May 31, 2023;5:06:37 PM;1,49
May 31, 2023;5:06:47 PM;1,50
May 31, 2023;5:06:57 PM;1,50
May 31, 2023;5:07:07 PM;1,50
May 31, 2023;5:07:17 PM;1,50
May 31, 2023;5:07:27 PM;1,50
May 31, 2023;5:07:37 PM;1,50
May 31, 2023;5:07:52 PM;1,51
May 31, 2023;5:08:02 PM;1,51
May 31, 2023;5:08:12 PM;1,51
May 31, 2023;5:08:22 PM;1,51
May 31, 2023;5:08:32 PM;1,51
May 31, 2023;5:08:42 PM;1,51
May 31, 2023;5:08:52 PM;1,51
May 31, 2023;5:09:02 PM;1,52
May 31, 2023;5:09:12 PM;1,52
May 31, 2023;5:09:22 PM;1,52
May 31, 2023;5:09:32 PM;1,52
May 31, 2023;5:09:42 PM;1,52
May 31, 2023;5:09:52 PM;1,52
May 31, 2023;5:10:02 PM;1,53
May 31, 2023;5:10:12 PM;1,53
May 31, 2023;5:10:22 PM;1,53
May 31, 2023;5:10:32 PM;1,53
May 31, 2023;5:10:42 PM;1,53
May 31, 2023;5:10:52 PM;1,53
May 31, 2023;5:11:02 PM;1,53
May 31, 2023;5:11:12 PM;1,54
May 31, 2023;5:11:22 PM;1,54
May 31, 2023;5:11:32 PM;1,54
May 31, 2023;5:11:42 PM;1,54
May 31, 2023;5:11:57 PM;1,54
May 31, 2023;5:12:07 PM;1,54
May 31, 2023;5:12:17 PM;1,55
May 31, 2023;5:12:32 PM;1,55
May 31, 2023;5:12:42 PM;1,55
May 31, 2023;5:12:57 PM;1,55
May 31, 2023;5:13:12 PM;1,55
May 31, 2023;5:13:27 PM;1,56
May 31, 2023;5:13:37 PM;1,56
May 31, 2023;5:13:47 PM;1,56
May 31, 2023;5:14:02 PM;1,56
May 31, 2023;5:14:12 PM;1,56
May 31, 2023;5:14:22 PM;1,56
May 31, 2023;5:14:32 PM;1,57
May 31, 2023;5:14:42 PM;1,57
May 31, 2023;5:14:52 PM;1,57
May 31, 2023;5:15:02 PM;1,57
May 31, 2023;5:15:12 PM;1,57
May 31, 2023;5:15:22 PM;1,57
May 31, 2023;5:15:32 PM;1,57
May 31, 2023;5:15:42 PM;1,58
May 31, 2023;5:15:52 PM;1,58
May 31, 2023;5:16:02 PM;1,58
May 31, 2023;5:16:12 PM;1,58
May 31, 2023;5:16:22 PM;1,58
May 31, 2023;5:16:37 PM;1,58
May 31, 2023;5:16:47 PM;1,59
May 31, 2023;5:16:57 PM;1,59
May 31, 2023;5:17:07 PM;1,59
May 31, 2023;5:17:17 PM;1,59
May 31, 2023;5:17:27 PM;1,59
May 31, 2023;5:17:37 PM;1,59
May 31, 2023;5:17:47 PM;1,59
May 31, 2023;5:17:57 PM;1,60
May 31, 2023;5:18:07 PM;1,60
May 31, 2023;5:18:17 PM;1,60
May 31, 2023;5:18:27 PM;1,60
May 31, 2023;5:18:37 PM;1,60
May 31, 2023;5:18:47 PM;1,60
May 31, 2023;5:18:57 PM;1,60
May 31, 2023;5:19:12 PM;1,61
May 31, 2023;5:19:22 PM;1,61
May 31, 2023;5:19:32 PM;1,61
May 31, 2023;5:19:42 PM;1,61
May 31, 2023;5:19:52 PM;1,61
May 31, 2023;5:20:02 PM;1,61
May 31, 2023;5:20:12 PM;1,62
May 31, 2023;5:20:22 PM;1,62
May 31, 2023;5:20:32 PM;1,62
May 31, 2023;5:20:42 PM;1,62
May 31, 2023;5:20:52 PM;1,62
May 31, 2023;5:21:02 PM;1,62
May 31, 2023;5:21:12 PM;1,62
May 31, 2023;5:21:27 PM;1,63
May 31, 2023;5:21:37 PM;1,63
May 31, 2023;5:21:47 PM;1,63
May 31, 2023;5:21:57 PM;1,63
May 31, 2023;5:22:07 PM;1,63
May 31, 2023;5:22:17 PM;1,63
May 31, 2023;5:22:27 PM;1,64
May 31, 2023;5:22:37 PM;1,64
May 31, 2023;5:22:47 PM;1,64
May 31, 2023;5:23:29 PM;1,60
May 31, 2023;5:25:20 PM;40,00
May 31, 2023;5:57:54 PM;1,00
May 31, 2023;8:09:59 PM;1,00
May 31, 2023;8:10:09 PM;1,00
May 31, 2023;8:10:19 PM;1,00
May 31, 2023;8:10:29 PM;1,00
May 31, 2023;8:10:39 PM;1,01
May 31, 2023;8:10:49 PM;1,01
May 31, 2023;8:10:59 PM;1,01
May 31, 2023;8:11:09 PM;1,01
May 31, 2023;8:11:24 PM;1,01
May 31, 2023;8:11:34 PM;1,01
May 31, 2023;8:11:44 PM;1,02
May 31, 2023;8:11:54 PM;1,02
May 31, 2023;8:12:04 PM;1,02
May 31, 2023;8:12:19 PM;1,02
May 31, 2023;8:12:29 PM;1,02
May 31, 2023;8:12:39 PM;1,02
May 31, 2023;8:12:49 PM;1,03
May 31, 2023;8:12:59 PM;1,03
May 31, 2023;8:13:09 PM;1,03
May 31, 2023;8:13:24 PM;1,03
May 31, 2023;8:13:39 PM;1,03
May 31, 2023;8:13:49 PM;1,03
May 31, 2023;8:13:59 PM;1,04
May 31, 2023;8:14:09 PM;1,04
May 31, 2023;8:14:19 PM;1,04
May 31, 2023;8:14:29 PM;1,04
May 31, 2023;8:14:39 PM;1,04
May 31, 2023;8:14:49 PM;1,04
May 31, 2023;8:14:59 PM;1,04
May 31, 2023;8:15:09 PM;1,05
May 31, 2023;8:15:24 PM;1,05
May 31, 2023;8:15:34 PM;1,05
May 31, 2023;8:15:44 PM;1,05
May 31, 2023;8:15:54 PM;1,05
May 31, 2023;8:16:04 PM;1,05
May 31, 2023;8:16:14 PM;1,06
May 31, 2023;8:16:24 PM;1,06
May 31, 2023;8:16:34 PM;1,06
May 31, 2023;8:16:44 PM;1,06
May 31, 2023;8:16:54 PM;1,06
May 31, 2023;8:17:04 PM;1,06
May 31, 2023;8:17:14 PM;1,06
May 31, 2023;8:17:24 PM;1,07
May 31, 2023;8:17:34 PM;1,07
May 31, 2023;8:17:44 PM;1,07
May 31, 2023;8:17:54 PM;1,07
May 31, 2023;8:18:04 PM;1,07
May 31, 2023;8:18:19 PM;1,07
May 31, 2023;8:18:29 PM;1,08
May 31, 2023;8:18:39 PM;1,08
May 31, 2023;8:18:49 PM;1,08
May 31, 2023;8:18:59 PM;1,08
May 31, 2023;8:19:09 PM;1,08
May 31, 2023;8:19:19 PM;1,08
May 31, 2023;8:19:29 PM;1,08
May 31, 2023;8:19:39 PM;1,09
May 31, 2023;8:19:54 PM;1,09
May 31, 2023;8:20:04 PM;1,09
May 31, 2023;8:20:14 PM;1,09
May 31, 2023;8:20:24 PM;1,09
May 31, 2023;8:20:34 PM;1,09
May 31, 2023;8:20:44 PM;1,10
May 31, 2023;8:20:54 PM;1,10
May 31, 2023;8:21:04 PM;1,10
May 31, 2023;8:21:14 PM;1,10
May 31, 2023;8:21:24 PM;1,10
May 31, 2023;8:21:34 PM;1,10
May 31, 2023;8:21:44 PM;1,10
May 31, 2023;8:21:59 PM;1,11
May 31, 2023;8:22:09 PM;1,11
May 31, 2023;8:22:24 PM;1,11
May 31, 2023;8:22:34 PM;1,11
May 31, 2023;8:22:44 PM;1,11
May 31, 2023;8:22:54 PM;1,11
May 31, 2023;8:23:04 PM;1,12
May 31, 2023;8:23:14 PM;1,12
May 31, 2023;8:23:24 PM;1,12
May 31, 2023;8:23:34 PM;1,12
May 31, 2023;8:23:44 PM;1,12
May 31, 2023;8:23:54 PM;1,12
May 31, 2023;8:24:04 PM;1,13
May 31, 2023;8:24:14 PM;1,13
May 31, 2023;8:24:24 PM;1,13
May 31, 2023;8:24:34 PM;1,13
May 31, 2023;8:24:44 PM;1,13
May 31, 2023;8:24:54 PM;1,13
May 31, 2023;8:25:09 PM;1,13
May 31, 2023;8:25:24 PM;1,14
May 31, 2023;8:25:39 PM;1,14
May 31, 2023;8:25:49 PM;1,14
May 31, 2023;8:25:59 PM;1,14
May 31, 2023;8:26:09 PM;1,14
May 31, 2023;8:26:19 PM;1,15
May 31, 2023;8:26:29 PM;1,15
May 31, 2023;8:26:39 PM;1,15
May 31, 2023;8:26:49 PM;1,15
May 31, 2023;8:26:59 PM;1,15
May 31, 2023;8:27:09 PM;1,15
May 31, 2023;8:27:19 PM;1,15
May 31, 2023;8:27:34 PM;1,16
May 31, 2023;8:27:44 PM;1,16
May 31, 2023;8:27:54 PM;1,16
May 31, 2023;8:28:04 PM;1,16
May 31, 2023;8:28:14 PM;1,16
May 31, 2023;8:28:24 PM;1,16
May 31, 2023;8:28:34 PM;1,17
May 31, 2023;8:28:44 PM;1,17
May 31, 2023;8:28:54 PM;1,17
May 31, 2023;8:29:04 PM;1,17
May 31, 2023;8:29:14 PM;1,17
May 31, 2023;8:29:24 PM;1,17
May 31, 2023;8:29:34 PM;1,17
May 31, 2023;8:29:44 PM;1,18
May 31, 2023;8:29:54 PM;1,18
May 31, 2023;8:30:04 PM;1,18
May 31, 2023;8:30:14 PM;1,18
May 31, 2023;8:30:24 PM;1,18
May 31, 2023;8:30:34 PM;1,18
May 31, 2023;8:30:44 PM;1,18
May 31, 2023;8:30:54 PM;1,19
May 31, 2023;8:31:04 PM;1,19
May 31, 2023;8:31:14 PM;1,19
May 31, 2023;8:31:24 PM;1,19
May 31, 2023;8:31:34 PM;1,19
May 31, 2023;8:31:44 PM;1,19
May 31, 2023;8:31:59 PM;1,20
May 31, 2023;8:32:09 PM;1,20
May 31, 2023;8:32:19 PM;1,20
May 31, 2023;8:32:29 PM;1,20
May 31, 2023;8:32:39 PM;1,20
May 31, 2023;8:32:49 PM;1,20
May 31, 2023;8:32:59 PM;1,20
May 31, 2023;8:33:14 PM;1,21
May 31, 2023;8:33:24 PM;1,21
May 31, 2023;8:33:34 PM;1,21
May 31, 2023;8:33:44 PM;1,21
May 31, 2023;8:33:54 PM;1,21
May 31, 2023;8:34:04 PM;1,21
May 31, 2023;8:34:14 PM;1,22
May 31, 2023;8:34:24 PM;1,22
May 31, 2023;8:34:34 PM;1,22
May 31, 2023;8:34:44 PM;1,22
May 31, 2023;8:34:54 PM;1,22
May 31, 2023;8:35:04 PM;1,22
May 31, 2023;8:35:14 PM;1,22
May 31, 2023;8:35:24 PM;1,23
May 31, 2023;8:35:34 PM;1,23
May 31, 2023;8:35:44 PM;1,23
May 31, 2023;8:35:54 PM;1,23
May 31, 2023;8:36:04 PM;1,23
May 31, 2023;8:36:14 PM;1,23
May 31, 2023;8:36:24 PM;1,23
May 31, 2023;8:36:34 PM;1,24
May 31, 2023;8:36:44 PM;1,24
May 31, 2023;8:36:54 PM;1,24
May 31, 2023;8:37:04 PM;1,24
May 31, 2023;8:37:14 PM;1,24
May 31, 2023;8:37:24 PM;1,24
May 31, 2023;8:37:34 PM;1,25
May 31, 2023;8:37:44 PM;1,25
May 31, 2023;8:37:54 PM;1,25
May 31, 2023;8:38:04 PM;1,25
May 31, 2023;8:38:14 PM;1,25
May 31, 2023;8:38:24 PM;1,25
May 31, 2023;8:38:34 PM;1,25
May 31, 2023;8:38:44 PM;1,26
May 31, 2023;8:38:54 PM;1,26
May 31, 2023;8:39:04 PM;1,26
May 31, 2023;8:39:14 PM;1,26
May 31, 2023;8:39:24 PM;1,26
May 31, 2023;8:39:34 PM;1,26
May 31, 2023;8:39:44 PM;1,26
May 31, 2023;8:39:54 PM;1,27
May 31, 2023;8:40:04 PM;1,27
May 31, 2023;8:40:14 PM;1,27
May 31, 2023;8:40:24 PM;1,27
May 31, 2023;8:40:34 PM;1,27
May 31, 2023;8:40:44 PM;1,27
May 31, 2023;8:40:54 PM;1,27
May 31, 2023;8:41:04 PM;1,28
May 31, 2023;8:41:14 PM;1,28
May 31, 2023;8:41:24 PM;1,28
May 31, 2023;8:41:34 PM;1,28
May 31, 2023;8:41:44 PM;1,28
May 31, 2023;8:41:54 PM;1,28
May 31, 2023;8:42:04 PM;1,29
May 31, 2023;8:42:14 PM;1,29
May 31, 2023;8:42:24 PM;1,29
May 31, 2023;8:42:34 PM;1,29
May 31, 2023;8:42:44 PM;1,29
May 31, 2023;8:42:59 PM;1,29
May 31, 2023;8:43:09 PM;1,29
May 31, 2023;8:43:19 PM;1,30
May 31, 2023;8:43:29 PM;1,30
May 31, 2023;8:43:39 PM;1,30
May 31, 2023;8:43:49 PM;1,30
May 31, 2023;8:43:59 PM;1,30
May 31, 2023;8:44:09 PM;1,30
May 31, 2023;8:44:19 PM;1,31
May 31, 2023;8:44:29 PM;1,31
May 31, 2023;8:44:39 PM;1,31
May 31, 2023;8:44:49 PM;1,31
May 31, 2023;8:44:59 PM;1,31
May 31, 2023;8:45:09 PM;1,31
May 31, 2023;8:45:19 PM;1,31
May 31, 2023;8:45:29 PM;1,32
May 31, 2023;8:45:39 PM;1,32
May 31, 2023;8:45:49 PM;1,32
May 31, 2023;8:45:59 PM;1,32
May 31, 2023;8:46:09 PM;1,32
May 31, 2023;8:46:19 PM;1,32
May 31, 2023;8:46:29 PM;1,32
May 31, 2023;8:46:39 PM;1,33
May 31, 2023;8:46:49 PM;1,33
May 31, 2023;8:47:04 PM;1,33
May 31, 2023;8:47:19 PM;1,33
May 31, 2023;8:47:29 PM;1,33
May 31, 2023;8:47:39 PM;1,33
May 31, 2023;8:47:49 PM;1,34
May 31, 2023;8:47:59 PM;1,34
May 31, 2023;8:48:09 PM;1,34
May 31, 2023;8:48:19 PM;1,34
May 31, 2023;8:48:29 PM;1,34
May 31, 2023;8:48:39 PM;1,34
May 31, 2023;8:48:49 PM;1,35
May 31, 2023;8:49:00 PM;1,35
May 31, 2023;8:49:15 PM;1,35
May 31, 2023;8:49:25 PM;1,35
May 31, 2023;8:49:40 PM;1,35
May 31, 2023;8:49:50 PM;1,35
May 31, 2023;8:50:00 PM;1,36
May 31, 2023;8:50:10 PM;1,36
May 31, 2023;8:50:20 PM;1,36
May 31, 2023;8:50:30 PM;1,36
May 31, 2023;8:50:40 PM;1,36
May 31, 2023;8:50:50 PM;1,36
May 31, 2023;8:51:00 PM;1,36
May 31, 2023;8:51:10 PM;1,37
May 31, 2023;8:51:25 PM;1,37
