,time,biomass,glucose,batch_id,volume,qs
0,0.0,0.5,11.0,000,1.0,
1,0.16702898550724637,0.5331567156465418,11.101963289034998,000,0.9841139578242286,0.8704655016743782
2,0.33405797101449275,0.5685030413156293,11.203986458184946,000,0.9682279156484572,0.865743439220934
3,0.5010869565217391,0.6061770379090216,11.305984790911648,000,0.9523418734726858,0.8606960733332601
4,0.6681159420289855,0.6452374854029788,11.387601597996794,000,0.9381633312969139,0.8553077745617959
5,0.8351449275362319,0.6879224836611042,11.488744288546597,000,0.9222772891211425,0.8496377152411776
6,1.0021739130434781,0.7321143461817734,11.56830467861355,000,0.9080995802787039,0.8435320754761005
7,1.1692028985507246,0.7804269134094056,11.668172626989477,000,0.8922135381029325,0.8371391661051923
8,1.336231884057971,0.8318595116890167,11.767553074839713,000,0.8763274959271611,0.8302553896967131
9,1.5032608695652174,0.8865982578045226,11.866371551806877,000,0.8604414537513897,0.8229526814084378
10,1.6702898550724639,0.9448383115407024,11.964561608369872,000,0.8445554115756183,0.8152155317249927
11,1.83731884057971,1.0067841349389095,12.062067273588506,000,0.8286693693998469,0.8070288403106046
12,2.0043478260869563,1.0726497628745721,12.158845849062743,000,0.8127833272240755,0.7983780611014473
13,2.171376811594203,1.1426590929861289,12.254871066471118,000,0.7968972850483041,0.7892493574295417
14,2.338405797101449,1.2170462055475622,12.350136636725656,000,0.7810112428725328,0.7796297658304869
15,2.505434782608696,1.2625238076682035,12.104390653267684,000,0.7866435340300933,0.769507366759967
16,2.672463768115942,1.307541380002522,11.840432099019194,000,0.793333325187654,0.7622971563876683
17,2.839492753623188,1.3909224033601988,11.912333726252582,000,0.7774472830118826,0.7551139053879199
18,3.006521739130435,1.4792965999158882,11.982584295289518,000,0.7615612408361112,0.7440302331110579
19,3.173550724637681,1.5729226885073355,12.051234384314458,000,0.7456751986603398,0.7324357438663187
20,3.3405797101449277,1.6720700211497452,12.118371748932669,000,0.7297891564845684,0.720326111130857
21,3.507608695652174,1.7770192738441768,12.18412671649124,000,0.713903114308797,0.7076989325280011
22,3.67463768115942,1.8880633230242239,12.248678032135631,000,0.6980170721330257,0.6945538661843322
23,3.841666666666667,1.9962643720527424,12.252289508254826,000,0.6855485299572532,0.6808927492830453
24,4.0086956521739125,2.1197351888287645,12.313097479105117,000,0.6696624877814819,0.6676536105276027
25,4.175724637681159,2.250212578925024,12.37344905957631,000,0.6537764456057105,0.6530325275854482
26,4.342753623188406,2.388047883746657,12.4337691175976,000,0.6378904034299391,0.637916253476646
27,4.5097826086956525,2.533613107454908,12.494566174500811,000,0.6220043612541677,0.6223159475207328
28,4.676811594202898,2.6873040644653177,12.556441631080348,000,0.6061183190783963,0.6062451411878309
29,4.843840579710145,2.835227289733371,12.553203958847835,000,0.5934614435692909,0.5897196810206721
30,5.010869565217392,3.005413749995018,12.61657418057326,000,0.5775754013935195,0.5740784413685653
31,5.177898550724637,3.1504622706149528,12.538192933819587,000,0.5683293592177471,0.5567615201877171
32,5.344927536231884,3.3374631405068094,12.60248048443019,000,0.5524433170419757,0.5420964143139253
33,5.511956521739131,3.534775295818107,12.671694138153368,000,0.5365572748662043,0.524143548275
34,5.678985507246376,3.74301531563015,12.747132861175754,000,0.5206712326904329,0.5058465069311507
35,5.846014492753623,3.962867958669969,12.830274647415454,000,0.5047851905146615,0.4872317682068508
36,6.01304347826087,4.195099098621741,12.922798344675654,000,0.48889914833889014,0.4683269204100778
37,6.1800724637681155,4.411239592645928,12.936254494386077,000,0.4764314394964507,0.4491604277521874
38,6.347101449275362,4.668697553070172,13.047911286667812,000,0.46054539732067934,0.431893879810632
39,6.514130434782609,4.941266989071713,13.174843594909879,000,0.44465935514490795,0.4123550095677054
40,6.681159420289855,5.192228519990703,13.218526030695317,000,0.4321899796358026,0.392642355981029
41,6.848188405797101,5.495941478336251,13.37716381062676,000,0.4163039374600312,0.3752133032253041
42,7.015217391304348,5.818788702495431,13.559494258457267,000,0.4004178952842598,0.3553009043214591
43,7.1822463768115945,6.16266929428722,13.769428013028977,000,0.3845318531084884,0.3353037450510474
44,7.34927536231884,6.529814778066175,14.011468684118613,000,0.36864581093271703,0.31525224890573084
45,7.516304347826087,6.8623153435357755,14.160906794651588,000,0.35617810209027767,0.2951774025286794
46,7.683333333333334,7.180058951445983,14.267172789979503,000,0.34542289324783826,0.2780270310150305
47,7.850362318840579,7.619472151959076,14.605644452827018,000,0.32953685107206687,0.262533805036549
48,8.017391304347825,8.014865907543427,14.84633548755035,000,0.31706914222962745,0.2426745207541035
49,8.184420289855073,8.521384391921826,15.28431933308184,000,0.30118310005385607,0.22603593520515264
50,8.351449275362318,9.024407530641401,15.706387689369087,000,0.2870062245447508,0.20645172143680265
51,8.518478260869566,9.62254798238479,16.28757949196571,000,0.2711201823689794,0.18866134908886145
52,8.685507246376812,10.15895316024972,16.75901573830202,000,0.258669140193207,0.16951343211436698
53,8.852536231884057,10.672063785628081,17.190345381707647,000,0.24791143135076762,0.15396688456054103
54,9.019565217391305,11.442736551924995,18.036922897025143,000,0.23202538917499624,0.1404162462089772
55,9.18659420289855,12.30726544505952,19.032994071547247,000,0.21613934699922485,0.12231351180115875
56,9.353623188405797,13.286527584966523,20.21100743311731,000,0.20025330482345347,0.10475701451951357
57,9.520652173913044,14.408186915159526,21.613242349470763,000,0.18436726264768208,0.08788074916423684
58,9.68768115942029,15.709642703373744,23.295973949684278,000,0.1684812204719107,0.0718489548668694
59,9.854710144927536,15.085322504321049,22.136872861197265,000,0.1757318449628053,0.05686022816767646
